Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
14;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;184349;27/03/2019;26/03/2019 17:44:03;;0;36223;6882;;;43965;;;;;0;;;;0;24;859;0;
15;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18371576;27/03/2019;27/03/2019 00:06:29;;0;46874;8906;;;55780;;;;;0;;;;0;;;;
16;33;Del Giro;96606310-6;BREDENMASTER SpA;1660913;27/03/2019;27/03/2019 05:00:04;;0;246674;46868;;;293542;;;;;0;;;;0;;;;
17;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;1119323;27/03/2019;27/03/2019 11:30:21;;0;82252;15628;;;97880;;;;;0;;;;0;;;;
18;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2139549;28/03/2019;27/03/2019 15:41:40;;0;53640;10192;;;63832;;;;;0;;;;0;;;;
19;33;Del Giro;76784574-K;COTECA SPA;398;27/03/2019;27/03/2019 16:48:43;;0;91428;17371;;;108799;;;;;0;;;;0;;;;
20;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;294106;27/03/2019;27/03/2019 18:11:04;;0;61390;11664;;;73375;;;;;0;;;;0;27;321;10;
21;33;Del Giro;92091000-9;Unilever Chile Ltda.;5483169;27/03/2019;27/03/2019 23:35:37;;0;79449;15095;;;94544;;;;;0;;;;0;;;;
22;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18716361;27/03/2019;28/03/2019 01:14:21;;0;90746;17242;;;107988;;;;;0;;;;0;;;;
23;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18718686;27/03/2019;28/03/2019 01:14:23;;0;30160;5731;;;35891;;;;;0;;;;0;;;;
24;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1727169;29/03/2019;28/03/2019 19:58:23;;0;14977;2846;;;17823;;;;;0;;;;0;;;;
25;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59780946;29/03/2019;29/03/2019 05:27:55;;0;11388;2164;;;13552;;;;;0;;;;0;;;;
26;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59780953;29/03/2019;29/03/2019 05:27:55;;0;25295;4806;;;33200;;;;;0;;;;0;27;1116;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59780953;29/03/2019;;;;;;;;;;;;;;;;;;271;1983;18;
27;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2879380;29/03/2019;29/03/2019 06:53:45;;0;69003;13111;;;82114;;;;;0;;;;0;;;;
28;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2139550;28/03/2019;29/03/2019 10:31:54;;0;23464;4458;;;27922;;;;;0;;;;0;;;;
29;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9457601;29/03/2019;29/03/2019 14:10:02;;0;51417;9769;;;61186;;;;;0;;;;0;;;;
30;33;Del Giro;76839154-8;GLOBAL VE SPA;2162;29/03/2019;29/03/2019 14:24:01;;0;340840;64760;;;405600;;;;;0;;;;0;;;;
31;33;Del Giro;76691578-7;AMASADOS SPA;1280;29/03/2019;29/03/2019 16:19:53;;0;97600;18544;;;116144;;;;;0;;;;0;;;;
32;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5232888;30/03/2019;30/03/2019 04:28:35;;0;27719;5267;;;33446;;;;;0;;;;0;27;460;10;
33;33;Del Giro;96606310-6;BREDENMASTER SpA;1662933;30/03/2019;30/03/2019 04:58:31;;0;126240;23985;;;150225;;;;;0;;;;0;;;;
34;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;35692;29/03/2019;30/03/2019 09:34:43;;0;10395;1975;;;12370;;;;;0;;;;0;;;;
35;33;Del Giro;84472400-4;Comercial Santa Elena S A;23682495;01/04/2019;30/03/2019 20:28:12;;0;35998;6840;;;42838;;;;;0;;;;0;;;;
36;33;Del Giro;79684790-5;Promerco S.A.;1245941;30/03/2019;31/03/2019 00:48:00;;0;49185;9345;;;58530;;;;;0;;;;0;;;;
37;33;Del Giro;96606310-6;BREDENMASTER SpA;1663536;01/04/2019;01/04/2019 05:53:50;;0;216891;41209;;;258100;;;;;0;;;;0;;;;
38;33;Del Giro;76753819-7;HYG DISTRIBUCIONES SPA;17819;01/04/2019;01/04/2019 12:19:07;;0;46301;8797;;;55098;;;;;0;;;;0;;;;
39;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59818849;02/04/2019;02/04/2019 05:17:57;;0;64256;12209;;;76465;;;;;0;;;;0;;;;
40;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59818861;02/04/2019;02/04/2019 05:17:57;;0;101127;19214;;;132448;;;;;0;;;;0;271;7676;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59818861;02/04/2019;;;;;;;;;;;;;;;;;;27;4431;10;
41;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;2993;02/04/2019;02/04/2019 10:26:55;;0;42957;8162;;;51119;;;;;0;;;;0;;;;
42;33;Del Giro;82623500-4;Ideal S.A.;31383080;02/04/2019;02/04/2019 15:40:09;;0;47966;9114;;;57080;;;;;0;;;;0;;;;
43;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;199050;03/04/2019;02/04/2019 16:42:39;;0;11368;2160;;;13528;;;;;0;;;;0;;;;
44;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;184992;03/04/2019;02/04/2019 18:15:52;;0;28261;5370;;;35171;;;;;0;;;;0;24;1540;0;
45;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18380767;03/04/2019;03/04/2019 02:31:53;;0;74550;14165;;;88715;;;;;0;;;;0;;;;
46;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18380768;03/04/2019;03/04/2019 02:31:53;;0;1513;287;;;1800;;;;;0;;;;0;;;;
47;33;Del Giro;96606310-6;BREDENMASTER SpA;1664996;03/04/2019;03/04/2019 04:32:40;;0;263927;50146;;;314073;;;;;0;;;;0;;;;
48;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;251;03/04/2019;03/04/2019 08:31:17;;0;13500;2565;;;16065;;;;;0;;;;0;;;;
49;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;451707;03/04/2019;03/04/2019 09:05:38;;0;42870;8145;;;51015;;;;;0;;;;0;;;;
50;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2146093;04/04/2019;03/04/2019 10:45:34;;0;52865;10044;;;62909;;;;;0;;;;0;;;;
51;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3330674;04/04/2019;03/04/2019 11:50:02;;0;54305;10318;;;64623;;;;;0;;;;0;;;;
52;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2146094;04/04/2019;03/04/2019 13:13:26;;0;8442;1604;;;10046;;;;;0;;;;0;;;;
53;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;296851;03/04/2019;03/04/2019 18:18:16;;0;64430;12242;;;76993;;;;;0;;;;0;27;321;10;
54;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94924772;04/04/2019;03/04/2019 23:12:37;;0;105242;19996;;;136639;;;;;0;;;;0;27;5476;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94924772;04/04/2019;;;;;;;;;;;;;;;;;;271;5925;18;
55;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94924773;04/04/2019;03/04/2019 23:12:37;;0;15151;2879;;;18384;;;;;0;;;;0;27;354;10;
56;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94924774;04/04/2019;03/04/2019 23:12:37;;0;48586;9231;;;59728;;;;;0;;;;0;27;1911;10;
57;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18790895;03/04/2019;04/04/2019 01:01:36;;0;126538;24043;;;150581;;;;;0;;;;0;;;;
58;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18788574;03/04/2019;04/04/2019 01:01:30;;0;41800;7942;;;49742;;;;;0;;;;0;;;;
59;33;Del Giro;94528000-K;Evercrisp;19556629;04/04/2019;04/04/2019 05:57:44;;0;77109;14651;;;91760;;;;;0;;;;0;;;;
60;33;Del Giro;77684770-4;COMERCIAL MARSHALL Y SALAS SPA;23689;04/04/2019;04/04/2019 09:05:47;;0;36141;6867;;;43008;;;;;0;;;;0;;;;
61;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;258;04/04/2019;04/04/2019 09:37:22;;0;13500;2565;;;16065;;;;;0;;;;0;;;;
62;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1730308;05/04/2019;04/04/2019 19:12:46;;0;10610;2016;;;12626;;;;;0;;;;0;;;;
63;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1730309;05/04/2019;04/04/2019 19:12:49;;0;35842;6810;;;43394;;;;;0;;;;0;19;742;12;
64;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;29919348;05/04/2019;05/04/2019 02:02:34;;0;26531;5041;;;31572;;;;;0;;;;0;;;;
65;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59855855;05/04/2019;05/04/2019 03:44:19;;0;46628;8859;;;59985;;;;;0;;;;0;27;475;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59855855;05/04/2019;;;;;;;;;;;;;;;;;;271;4023;18;
66;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59855869;05/04/2019;05/04/2019 03:44:19;;0;36586;6951;;;47603;;;;;0;;;;0;271;2111;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59855869;05/04/2019;;;;;;;;;;;;;;;;;;27;1955;10;
67;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;4726623;05/04/2019;05/04/2019 05:24:11;;0;23249;4417;;;27666;;;;;0;;;;0;;;;
68;33;Del Giro;96606310-6;BREDENMASTER SpA;1666801;05/04/2019;05/04/2019 07:13:43;;0;241589;45902;;;287491;;;;;0;;;;0;;;;
69;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2895442;05/04/2019;05/04/2019 07:23:35;;0;33740;6411;;;41055;;;;;0;;;;0;271;904;18;
70;33;Del Giro;76736945-K;DISTRIBUIDORA Y ELABORADORA DE PRODUCTOS ALIMENTICIOS SOY MAIZ LIMITADA;173;05/04/2019;05/04/2019 07:50:06;;0;5042;958;;;6000;;;;;0;;;;0;;;;
71;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;70146991;05/04/2019;05/04/2019 09:02:20;;0;28388;5394;;;33782;;;;;0;;;;0;;;;
72;33;Del Giro;82623500-4;Ideal S.A.;31383121;05/04/2019;05/04/2019 15:04:37;;0;32505;6176;;;38681;;;;;0;;;;0;;;;
73;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9477792;05/04/2019;05/04/2019 16:12:20;;0;61382;11663;;;73045;;;;;0;;;;0;;;;
74;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5246726;06/04/2019;06/04/2019 04:58:01;;0;20193;3837;;;24353;;;;;0;;;;0;27;323;10;
75;33;Del Giro;76900884-5;LE?PAISAN SPA;206;06/04/2019;06/04/2019 15:18:19;;0;111000;21090;;;132090;;;;;0;;;;0;;;;
76;33;Del Giro;96606310-6;BREDENMASTER SpA;1667758;08/04/2019;08/04/2019 04:55:03;;0;185571;35259;;;220830;;;;;0;;;;0;;;;
77;33;Del Giro;96689310-9;TRANSBANK S.A.;28412012;28/03/2019;08/04/2019 11:10:40;;0;123604;23485;;;147089;;;;;0;;;;0;;;;
78;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;3036;08/04/2019;08/04/2019 11:32:24;;0;46740;8881;;;55621;;;;;0;;;;0;;;;
79;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;784;28/03/2019;08/04/2019 11:54:35;;0;29386;5583;;;34969;;;;;0;;;;0;;;;
80;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;52;01/04/2019;08/04/2019 12:56:26;;0;49500;9405;;;58905;;;;;0;;;;0;;;;
81;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;53;08/04/2019;08/04/2019 12:58:27;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
82;33;Del Giro;76549502-4;CHILENA DE CAFES SPA;6612;08/04/2019;08/04/2019 15:41:20;;0;93000;17670;;;110670;;;;;0;;;;0;;;;
83;33;Del Giro;76619235-1;COMERCIALIZADORA NISSI LIMITADA;11402;09/04/2019;08/04/2019 16:52:41;;0;140504;26696;;;167200;;;;;0;;;;0;;;;
84;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;24851;09/04/2019;08/04/2019 19:12:42;;0;43556;8276;;;51832;;;;;0;;;;0;;;;
85;33;Del Giro;79684790-5;Promerco S.A.;1247840;09/04/2019;08/04/2019 23:47:53;;0;56469;10729;;;67198;;;;;0;;;;0;;;;
86;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59893273;09/04/2019;09/04/2019 04:54:41;;0;34910;6633;;;45406;;;;;0;;;;0;27;1880;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59893273;09/04/2019;;;;;;;;;;;;;;;;;;271;1983;18;
87;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59893278;09/04/2019;09/04/2019 04:54:41;;0;40010;7602;;;47612;;;;;0;;;;0;;;;
88;33;Del Giro;82623500-4;Ideal S.A.;31383157;09/04/2019;09/04/2019 15:49:44;;0;41148;7818;;;48966;;;;;0;;;;0;;;;
89;33;Del Giro;76965758-4;Monteverde y Compañia Limitada;453;10/04/2019;09/04/2019 17:25:14;;0;53283;10124;;;63407;;;;;0;;;;0;;;;
90;33;Del Giro;76782875-6;DON PAN CHILE SPA;751;09/04/2019;09/04/2019 18:24:30;;0;25704;4884;;;30588;;;;;0;;;;0;;;;
91;33;Del Giro;84472400-4;Comercial Santa Elena S A;23724479;10/04/2019;09/04/2019 21:25:22;;0;68094;12938;;;81032;;;;;0;;;;0;;;;
92;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18389926;10/04/2019;09/04/2019 23:50:26;;0;74494;14154;;;88648;;;;;0;;;;0;;;;
93;33;Del Giro;96606310-6;BREDENMASTER SpA;1669525;10/04/2019;10/04/2019 05:00:42;;0;241087;45806;;;286893;;;;;0;;;;0;;;;
94;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;272;10/04/2019;10/04/2019 07:35:39;;0;13500;2565;;;16065;;;;;0;;;;0;;;;
95;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;454657;10/04/2019;10/04/2019 09:10:48;;0;64767;12306;;;77073;;;;;0;;;;0;;;;
96;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;6593;10/04/2019;10/04/2019 09:56:46;;0;89124;16934;;;106058;;;;;0;;;;0;;;;
97;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2153165;11/04/2019;10/04/2019 12:25:16;;0;54096;10278;;;64374;;;;;0;;;;0;;;;
98;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2153167;11/04/2019;10/04/2019 13:39:12;;0;894;170;;;1064;;;;;0;;;;0;;;;
99;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2153166;11/04/2019;10/04/2019 13:46:17;;0;48204;9159;;;57363;;;;;0;;;;0;;;;
100;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;299517;10/04/2019;10/04/2019 17:59:18;;0;50319;9561;;;59880;;;;;0;;;;0;;;;
101;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;185708;10/04/2019;10/04/2019 18:31:16;;0;38874;7386;;;47978;;;;;0;;;;0;24;1719;0;
102;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3336247;11/04/2019;10/04/2019 20:25:57;;0;34802;6612;;;41414;;;;;0;;;;0;;;;
103;33;Del Giro;92091000-9;Unilever Chile Ltda.;5525435;10/04/2019;10/04/2019 22:48:54;;0;108792;20671;;;129463;;;;;0;;;;0;;;;
104;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18861846;10/04/2019;11/04/2019 00:37:36;;0;27610;5246;;;32856;;;;;0;;;;0;;;;
105;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18864736;10/04/2019;11/04/2019 00:37:43;;0;75201;14288;;;89489;;;;;0;;;;0;;;;
106;33;Del Giro;94528000-K;Evercrisp;19573255;11/04/2019;11/04/2019 06:14:45;;0;65976;12535;;;78511;;;;;0;;;;0;;;;
107;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;17668;11/04/2019;11/04/2019 16:20:01;;0;196639;37361;;;234000;;;;;0;;;;0;;;;
108;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1733915;12/04/2019;11/04/2019 19:38:35;;0;26987;5128;;;32115;;;;;0;;;;0;;;;
109;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;29976165;11/04/2019;12/04/2019 00:21:45;;0;35727;6788;;;42515;;;;;0;;;;0;;;;
110;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59933393;12/04/2019;12/04/2019 03:37:20;;0;30601;5814;;;36415;;;;;0;;;;0;;;;
111;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59933398;12/04/2019;12/04/2019 03:37:20;;0;66521;12639;;;86635;;;;;0;;;;0;27;3765;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59933398;12/04/2019;;;;;;;;;;;;;;;;;;271;3710;18;
112;33;Del Giro;96606310-6;BREDENMASTER SpA;1671155;12/04/2019;12/04/2019 04:57:19;;0;247367;47000;;;294367;;;;;0;;;;0;;;;
113;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2910583;12/04/2019;12/04/2019 06:18:55;;0;116067;22053;;;140533;;;;;0;;;;0;271;2413;18;
114;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;70156337;12/04/2019;12/04/2019 09:17:51;;0;81467;15478;;;96945;;;;;0;;;;0;;;;
115;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;95150443;11/04/2019;12/04/2019 15:27:21;;0;72573;13789;;;90449;;;;;0;;;;0;271;1847;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;95150443;11/04/2019;;;;;;;;;;;;;;;;;;27;2240;10;
116;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;95150444;11/04/2019;12/04/2019 15:27:21;;0;66419;12620;;;82453;;;;;0;;;;0;271;860;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;95150444;11/04/2019;;;;;;;;;;;;;;;;;;27;2554;10;
117;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;95150445;11/04/2019;12/04/2019 15:27:21;;0;18404;3497;;;21901;;;;;0;;;;0;;;;
118;33;Del Giro;82623500-4;Ideal S.A.;31615201;12/04/2019;12/04/2019 16:05:41;;0;31464;5978;;;37442;;;;;0;;;;0;;;;
119;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9508973;12/04/2019;12/04/2019 16:11:06;;0;30063;5712;;;35775;;;;;0;;;;0;;;;
120;33;Del Giro;76784574-K;COTECA SPA;420;12/04/2019;12/04/2019 17:29:10;;0;93072;17684;;;110756;;;;;0;;;;0;;;;
121;33;Del Giro;76451652-4;MOVING FOOD CL SPA;5617;12/04/2019;13/04/2019 04:26:58;;0;323527;61470;;;384997;;;;;0;;;;0;;;;
122;33;Del Giro;76691578-7;AMASADOS SPA;1302;13/04/2019;13/04/2019 14:04:04;;0;79040;15018;;;94058;;;;;0;;;;0;;;;
123;33;Del Giro;84472400-4;Comercial Santa Elena S A;23745981;15/04/2019;13/04/2019 20:26:46;;0;64591;12272;;;76863;;;;;0;;;;0;;;;
124;33;Del Giro;96792430-K;SODIMAC S.A.;97280718;14/04/2019;14/04/2019 15:19:20;;0;35942;6829;;;42771;;;;;0;;;;0;;;;
125;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;852;10/04/2019;14/04/2019 22:56:21;;0;30915;5874;;;36789;;;;;0;;;;0;;;;
126;33;Del Giro;96606310-6;BREDENMASTER SpA;1672299;15/04/2019;15/04/2019 04:40:13;;0;303107;57590;;;360697;;;;;0;;;;0;;;;
127;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5262384;15/04/2019;15/04/2019 08:26:27;;0;24686;4690;;;29684;;;;;0;;;;0;27;308;10;
128;33;Del Giro;76753819-7;HYG DISTRIBUCIONES SPA;18798;15/04/2019;15/04/2019 08:58:26;;0;41876;7956;;;49832;;;;;0;;;;0;;;;
129;33;Del Giro;76592445-6;COMERCIALIZADORA DE ARTICULOS DE ASEO Y AFINES ZEUS LIMITADA;4675;15/04/2019;15/04/2019 09:44:10;;0;23088;4387;;;27475;;;;;0;;;;0;;;;
130;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;36321;13/04/2019;15/04/2019 09:52:06;;0;11545;2194;;;13739;;;;;0;;;;0;;;;
131;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;3091;15/04/2019;15/04/2019 14:30:45;;0;37829;7188;;;45017;;;;;0;;;;0;;;;
132;33;Del Giro;79684790-5;Promerco S.A.;1250047;16/04/2019;15/04/2019 23:47:56;;0;108473;20610;;;129083;;;;;0;;;;0;;;;
133;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59972974;16/04/2019;16/04/2019 04:39:39;;0;48792;9270;;;58062;;;;;0;;;;0;;;;
134;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59972983;16/04/2019;16/04/2019 04:39:39;;0;64967;12344;;;85882;;;;;0;;;;0;27;1841;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59972983;16/04/2019;;;;;;;;;;;;;;;;;;271;6730;18;
135;33;Del Giro;76782875-6;DON PAN CHILE SPA;759;16/04/2019;16/04/2019 14:26:17;;0;16632;3160;;;19792;;;;;0;;;;0;;;;
136;33;Del Giro;76965758-4;Monteverde y Compañia Limitada;1067;17/04/2019;16/04/2019 15:24:02;;0;21370;4060;;;25430;;;;;0;;;;0;;;;
137;33;Del Giro;82623500-4;Ideal S.A.;31615233;16/04/2019;16/04/2019 16:28:44;;0;52405;9957;;;62362;;;;;0;;;;0;;;;
138;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;186276;17/04/2019;16/04/2019 17:37:59;;0;28364;5389;;;33753;;;;;0;;;;0;;;;
139;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18398918;17/04/2019;17/04/2019 00:05:41;;0;64901;12331;;;77232;;;;;0;;;;0;;;;
140;33;Del Giro;96606310-6;BREDENMASTER SpA;1674043;17/04/2019;17/04/2019 05:49:11;;0;219805;41763;;;261568;;;;;0;;;;0;;;;
141;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2159003;18/04/2019;17/04/2019 11:28:08;;0;21722;4127;;;25849;;;;;0;;;;0;;;;
