Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
38;33;Del Giro;76735252-2;SOCIEDAD DE INVERSIONES Y DESARROLLOS GASTRONÓMICOS BIGS LIMITADA;588;29/02/2020;03/03/2020 20:45:44;;0;20168;3832;;;24000;;;;;0;;;;0;;;;
39;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;1569;03/03/2020;03/03/2020 20:55:17;;0;22800;4332;;;27132;;;;;0;;;;0;;;;
40;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19849129;04/03/2020;03/03/2020 22:15:42;;0;57716;10966;;;68682;;;;;0;;;;0;;;;
41;33;Del Giro;96606310-6;BREDENMASTER SpA;1892946;04/03/2020;04/03/2020 05:37:50;;0;112095;21298;;;133393;;;;;0;;;;0;;;;
42;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;85;04/03/2020;04/03/2020 08:16:09;;0;9600;1824;;;11424;;;;;0;;;;0;;;;
43;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;211087;04/03/2020;04/03/2020 13:28:45;;0;29837;5669;;;39611;;;;;0;;;;0;24;4105;0;
44;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2400349;05/03/2020;04/03/2020 16:09:31;;0;19888;3779;;;23667;;;;;0;;;;0;;;;
45;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3535588;05/03/2020;04/03/2020 19:40:24;;0;61266;11641;;;72907;;;;;0;;;;0;;;;
46;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;21705084;04/03/2020;04/03/2020 23:39:13;;0;155433;29532;;;184965;;;;;0;;;;0;;;;
47;33;Del Giro;92091000-9;Unilever Chile Ltda.;5718237;04/03/2020;04/03/2020 23:47:06;;0;84419;16040;;;100459;;;;;0;;;;0;;;;
48;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605068;05/03/2020;05/03/2020 01:00:00;;0;84102;15979;;;106589;;;;;0;;;;0;271;2274;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605068;05/03/2020;;;;;;;;;;;;;;;;;;27;4234;10;
49;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605069;05/03/2020;05/03/2020 01:00:00;;0;87943;16709;;;107419;;;;;0;;;;0;271;1839;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605069;05/03/2020;;;;;;;;;;;;;;;;;;27;928;10;
50;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605070;05/03/2020;05/03/2020 01:00:00;;0;7369;1400;;;8769;;;;;0;;;;0;;;;
51;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105605071;05/03/2020;05/03/2020 01:00:00;;0;50597;9613;;;62906;;;;;0;;;;0;27;2696;10;
52;33;Del Giro;76451652-4;MOVING FOOD CL SPA;14891;04/03/2020;05/03/2020 04:47:59;;0;100920;19175;;;120095;;;;;0;;;;0;;;;
53;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;401213;04/03/2020;05/03/2020 17:31:16;;0;26235;4985;;;31220;;;;;0;;;;0;;;;
54;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1873723;06/03/2020;05/03/2020 19:03:38;;0;39656;7535;;;47191;;;;;0;;;;0;;;;
55;33;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;4064612;06/03/2020;06/03/2020 01:21:39;;0;119254;22658;;;141912;;;;;0;;;;0;;;;
56;33;Del Giro;96606310-6;BREDENMASTER SpA;1894402;06/03/2020;06/03/2020 05:25:56;;0;194580;36970;;;231550;;;;;0;;;;0;;;;
57;33;Del Giro;94528000-K;Evercrisp;22728792;06/03/2020;06/03/2020 05:33:37;;0;62277;11833;;;74110;;;;;0;;;;0;;;;
58;33;Del Giro;13671428-7;VICTOR STARSKY LOPEZ SANHUEZA;13309;06/03/2020;06/03/2020 12:29:30;;0;44637;8481;;;53118;;;;;0;;;;0;;;;
59;33;Del Giro;76674742-6;FLOR EUGENIA AGUILAR RUIZ SPA;9547;06/03/2020;06/03/2020 12:38:48;;0;14286;2714;;;17000;;;;;0;;;;0;;;;
60;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;74038040;06/03/2020;06/03/2020 16:41:47;;0;60429;11482;;;71911;;;;;0;;;;0;;;;
61;33;Del Giro;76705251-0;ALEXA SPA;731;06/03/2020;06/03/2020 19:01:37;;0;117650;22354;;;140004;;;;;0;;;;0;;;;
62;33;Del Giro;82623500-4;Ideal S.A.;34415403;06/03/2020;06/03/2020 20:16:40;;0;38900;7391;;;46291;;;;;0;;;;0;;;;
63;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5881743;07/03/2020;07/03/2020 02:54:46;;0;25218;4791;;;30310;;;;;0;;;;0;27;301;10;
64;33;Del Giro;76753819-7;HyG Distribuciones SPA;44115;07/03/2020;07/03/2020 10:57:08;;0;19857;3773;;;23630;;;;;0;;;;0;;;;
65;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;4920;07/03/2020;07/03/2020 13:46:35;;0;48656;9245;;;57901;;;;;0;;;;0;;;;
66;33;Del Giro;77000179-K;KREARE SPA;24;07/03/2020;07/03/2020 17:44:35;;0;349655;66434;;;416089;;;;;0;;;;0;;;;
67;33;Del Giro;76481576-9;ASF LOGISTICA SPA;3643276;09/03/2020;08/03/2020 13:21:40;;0;104003;19761;;;123764;;;;;0;;;;0;;;;
68;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;99;10/02/2020;08/03/2020 13:54:23;;0;29335;5574;;;34909;;;;;0;;;;0;;;;
69;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;100;17/02/2020;08/03/2020 13:56:51;;0;29335;5574;;;34909;;;;;0;;;;0;;;;
70;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;101;24/02/2020;08/03/2020 13:59:52;;0;29335;5574;;;34909;;;;;0;;;;0;;;;
71;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;102;02/03/2020;08/03/2020 14:02:09;;0;29335;5574;;;34909;;;;;0;;;;0;;;;
72;33;Del Giro;96606310-6;BREDENMASTER SpA;1895327;09/03/2020;09/03/2020 02:25:30;;0;127638;24251;;;151889;;;;;0;;;;0;;;;
73;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;106;09/03/2020;09/03/2020 08:33:12;;0;9600;1824;;;11424;;;;;0;;;;0;;;;
74;33;Del Giro;77526480-2;Comercializadora Novaverde S.A;1452946;11/03/2020;09/03/2020 11:18:21;;0;33570;6378;;;39948;;;;;0;;;;0;;;;
75;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;78065;10/03/2020;09/03/2020 13:14:47;;0;22029;4186;;;26215;;;;;0;;;;0;;;;
76;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63844753;10/03/2020;09/03/2020 17:36:12;;0;43181;8204;;;52335;;;;;0;;;;0;27;950;10;
77;33;Del Giro;84472400-4;Comercial Santa Elena S A;25766465;10/03/2020;09/03/2020 21:34:09;;0;82556;15686;;;98242;;;;;0;;;;0;;;;
78;33;Del Giro;94528000-K;Evercrisp;22735645;10/03/2020;10/03/2020 05:32:33;;0;40276;7652;;;47928;;;;;0;;;;0;;;;
79;33;Del Giro;76966582-K;QUESOS VETTEL LIMITADA;716;09/03/2020;10/03/2020 11:58:30;;0;33405;6347;;;39752;;;;;0;;;;0;;;;
80;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;2415;06/03/2020;10/03/2020 12:00:00;;0;28184;5355;;;33539;;;;;0;;;;0;;;;
81;33;Del Giro;13671428-7;VICTOR STARSKY LOPEZ SANHUEZA;13336;10/03/2020;10/03/2020 12:15:14;;0;43426;8251;;;51677;;;;;0;;;;0;;;;
82;33;Del Giro;76784574-K;COTECA SPA;1260;10/03/2020;10/03/2020 16:06:11;;0;23870;4535;;;28405;;;;;0;;;;0;;;;
83;33;Del Giro;80634800-7;MODINGER HERMANOS SOCIEDAD ANONIMA;2650494;10/03/2020;10/03/2020 17:46:13;;0;43127;8194;;;51321;;;;;0;;;;0;;;;
84;33;Del Giro;17677265-4;NICOLAS SAMUEL EDUARDO TRIGO CHANDIA;718;10/03/2020;10/03/2020 18:10:21;;0;12601;2394;;;14995;;;;;0;;;;0;;;;
85;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19857394;11/03/2020;10/03/2020 20:14:55;;0;8281;1573;;;9854;;;;;0;;;;0;;;;
86;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19857393;11/03/2020;10/03/2020 20:14:56;;0;116685;22170;;;138855;;;;;0;;;;0;;;;
87;33;Del Giro;82623500-4;Ideal S.A.;34415450;10/03/2020;10/03/2020 20:33:56;;0;61621;11708;;;73329;;;;;0;;;;0;;;;
88;33;Del Giro;96606310-6;BREDENMASTER SpA;1897266;11/03/2020;11/03/2020 05:49:06;;0;221247;42037;;;263284;;;;;0;;;;0;;;;
89;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;53490;10/03/2020;11/03/2020 09:09:47;;0;14300;2717;;;17017;;;;;0;;;;0;;;;
90;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;588892;11/03/2020;11/03/2020 10:36:00;;0;49442;9394;;;58836;;;;;0;;;;0;;;;
91;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2405133;12/03/2020;11/03/2020 11:00:13;;0;36332;6903;;;43235;;;;;0;;;;0;;;;
92;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2405132;12/03/2020;11/03/2020 12:51:36;;0;55231;10494;;;65725;;;;;0;;;;0;;;;
93;33;Del Giro;76824619-K;ENTUNEGOCIO SPA;331626;11/03/2020;11/03/2020 17:00:13;;0;41111;7812;;;48923;;;;;0;;;;0;;;;
94;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;8892;11/03/2020;11/03/2020 17:15:11;;0;69034;13116;;;82150;;;;;0;;;;0;;;;
95;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;8894;11/03/2020;11/03/2020 17:23:13;;0;15519;2949;;;18468;;;;;0;;;;0;;;;
96;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;21766965;11/03/2020;11/03/2020 22:40:22;;0;12672;2408;;;15080;;;;;0;;;;0;;;;
97;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;21766966;11/03/2020;11/03/2020 22:40:22;;0;217519;41328;;;258847;;;;;0;;;;0;;;;
98;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;21766967;11/03/2020;11/03/2020 22:40:22;;0;8300;1577;;;9877;;;;;0;;;;0;;;;
99;33;Del Giro;77107236-4;DISTRIBUIDORA Y COMERCIAL SG SPA;261;11/03/2020;11/03/2020 23:09:10;;0;22869;4345;;;30901;;;;;0;;;;0;271;3154;18;
;33;Del Giro;77107236-4;DISTRIBUIDORA Y COMERCIAL SG SPA;261;11/03/2020;;;;;;;;;;;;;;;;;;27;535;10;
100;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3541698;12/03/2020;11/03/2020 23:25:25;;0;71247;13537;;;84784;;;;;0;;;;0;;;;
101;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872128;12/03/2020;12/03/2020 01:18:28;;0;25983;4937;;;34487;;;;;0;;;;0;27;697;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872128;12/03/2020;;;;;;;;;;;;;;;;;;271;2870;18;
102;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872129;12/03/2020;12/03/2020 01:18:28;;0;76031;14446;;;96153;;;;;0;;;;0;27;1875;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872129;12/03/2020;;;;;;;;;;;;;;;;;;271;3801;18;
103;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872130;12/03/2020;12/03/2020 01:18:28;;0;52618;9997;;;65308;;;;;0;;;;0;27;928;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872130;12/03/2020;;;;;;;;;;;;;;;;;;271;1765;18;
104;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105872131;12/03/2020;12/03/2020 01:18:28;;0;84459;16047;;;102747;;;;;0;;;;0;27;2241;10;
105;33;Del Giro;77011354-7;COMERCIALIZADORA EXETER SPA;899;12/03/2020;12/03/2020 02:42:59;;0;146286;27794;;;191047;;;;;0;;;;0;271;16967;18;
106;33;Del Giro;77011354-7;COMERCIALIZADORA EXETER SPA;900;12/03/2020;12/03/2020 02:44:42;;0;29529;5611;;;35140;;;;;0;;;;0;;;;
107;33;Del Giro;92091000-9;Unilever Chile Ltda.;5719523;12/03/2020;12/03/2020 02:46:35;;0;63707;12105;;;75812;;;;;0;;;;0;;;;
108;33;Del Giro;76451652-4;MOVING FOOD CL SPA;15164;11/03/2020;12/03/2020 03:01:55;;0;207492;39423;;;246915;;;;;0;;;;0;;;;
109;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;5513342;12/03/2020;12/03/2020 07:39:48;;0;46585;8851;;;55436;;;;;0;;;;0;;;;
110;33;Del Giro;77788190-6;A MOVASA SPA;24332;12/03/2020;12/03/2020 11:36:07;;0;150000;28500;;;178500;;;;;0;;;;0;;;;
111;33;Del Giro;77788190-6;A MOVASA SPA;24336;12/03/2020;12/03/2020 11:59:15;;0;1260;239;;;1499;;;;;0;;;;0;;;;
112;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63886281;13/03/2020;12/03/2020 16:40:41;;0;157477;29921;;;205803;;;;;0;;;;0;27;7198;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63886281;13/03/2020;;;;;;;;;;;;;;;;;;271;11207;18;
113;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63886290;13/03/2020;12/03/2020 16:40:41;;0;76509;14537;;;93680;;;;;0;;;;0;27;2634;10;
114;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1876841;13/03/2020;12/03/2020 18:41:04;;0;37525;7130;;;44655;;;;;0;;;;0;;;;
115;33;Del Giro;94528000-K;Evercrisp;22742630;13/03/2020;13/03/2020 05:44:14;;0;67859;12893;;;80752;;;;;0;;;;0;;;;
116;33;Del Giro;96606310-6;BREDENMASTER SpA;1898926;13/03/2020;13/03/2020 05:56:54;;0;284166;53992;;;338158;;;;;0;;;;0;;;;
117;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;4949;13/03/2020;13/03/2020 13:25:36;;0;29832;5668;;;35500;;;;;0;;;;0;;;;
118;33;Del Giro;86778100-5;PLASTICOS HADDAD S.A.;200396;16/03/2020;13/03/2020 14:19:03;;0;28400;5396;;;33796;;;;;0;;;;0;;;;
119;33;Del Giro;76803429-K;ALIMENTOS MADHU SPA;3163;13/03/2020;13/03/2020 16:36:35;;0;79140;15037;;;94177;;;;;0;;;;0;;;;
120;33;Del Giro;76688693-0;GRUPOCUATRO SPA;134;13/03/2020;13/03/2020 18:32:42;;0;13716;2606;;;16322;;;;;0;;;;0;;;;
121;33;Del Giro;92091000-9;Unilever Chile Ltda.;5719913;13/03/2020;13/03/2020 21:14:04;;0;8284;1574;;;9858;;;;;0;;;;0;;;;
122;33;Del Giro;82623500-4;Ideal S.A.;34415492;13/03/2020;13/03/2020 21:46:04;;0;51968;9874;;;61842;;;;;0;;;;0;;;;
123;33;Del Giro;77526480-2;Comercializadora Novaverde S.A;1463727;17/03/2020;14/03/2020 11:41:15;;0;31860;6053;;;37913;;;;;0;;;;0;;;;
124;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;2429;11/03/2020;14/03/2020 11:46:15;;0;31843;6050;;;37893;;;;;0;;;;0;;;;
125;33;Del Giro;76469864-9;ANTOJITOS AHUMADOS LIMITADA;7812;14/03/2020;14/03/2020 13:50:54;;0;26891;5109;;;32000;;;;;0;;;;0;;;;
126;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5896942;14/03/2020;14/03/2020 16:13:19;;0;32619;6198;;;39720;;;;;0;;;;0;27;903;10;
127;33;Del Giro;76481576-9;ASF LOGISTICA SPA;3661522;16/03/2020;15/03/2020 10:28:48;;0;107210;20370;;;127580;;;;;0;;;;0;;;;
128;33;Del Giro;76382964-2;GASTRONOMIA ASSANABEL LIMITADA;19214;15/03/2020;15/03/2020 11:32:31;;0;9660;1835;;;11495;;;;;0;;;;0;;;;
129;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;130;16/03/2020;16/03/2020 07:44:49;;0;9600;1824;;;11424;;;;;0;;;;0;;;;
130;33;Del Giro;76549502-4;CHILENA DE CAFES SPA;11600;16/03/2020;16/03/2020 10:06:26;;0;93000;17670;;;110670;;;;;0;;;;0;;;;
131;33;Del Giro;96606310-6;BREDENMASTER SpA;1900038;16/03/2020;16/03/2020 10:20:06;;0;65232;12394;;;77626;;;;;0;;;;0;;;;
132;33;Del Giro;77788190-6;A MOVASA SPA;24422;16/03/2020;16/03/2020 12:47:29;;0;5613;1067;;;6680;;;;;0;;;;0;;;;
133;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63926016;17/03/2020;16/03/2020 15:15:08;;0;299629;56930;;;389593;;;;;0;;;;0;27;16399;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63926016;17/03/2020;;;;;;;;;;;;;;;;;;271;16635;18;
134;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63926024;17/03/2020;16/03/2020 15:15:08;;0;164031;31166;;;201685;;;;;0;;;;0;27;3512;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63926024;17/03/2020;;;;;;;;;;;;;;;;;;271;2976;18;
135;33;Del Giro;79684790-5;Promerco S.A.;1402223;17/03/2020;16/03/2020 16:24:31;;0;130228;24743;;;163046;;;;;0;;;;0;271;4976;18;
;33;Del Giro;79684790-5;Promerco S.A.;1402223;17/03/2020;;;;;;;;;;;;;;;;;;27;3099;10;
136;33;Del Giro;77784000-2;ALLENDES HERMANOS LTDA.;2110425;16/03/2020;16/03/2020 17:30:15;;0;13830;2628;;;16458;;;;;0;;;;0;;;;
137;33;Del Giro;76949722-6;PGB DISTRIBUTION CHILE SPA;2326;16/03/2020;16/03/2020 17:36:15;;0;41144;7817;;;53790;;;;;0;;;;0;271;3633;18;
;33;Del Giro;76949722-6;PGB DISTRIBUTION CHILE SPA;2326;16/03/2020;;;;;;;;;;;;;;;;;;27;1196;10;
138;33;Del Giro;84472400-4;Comercial Santa Elena S A;25798455;17/03/2020;16/03/2020 21:29:07;;0;92216;17521;;;109737;;;;;0;;;;0;;;;
139;33;Del Giro;94528000-K;Evercrisp;22759437;17/03/2020;17/03/2020 05:27:28;;0;81188;15426;;;96614;;;;;0;;;;0;;;;
140;33;Del Giro;94528000-K;Evercrisp;22759436;17/03/2020;17/03/2020 05:32:45;;0;4976;945;;;5921;;;;;0;;;;0;;;;
141;33;Del Giro;13671428-7;VICTOR STARSKY LOPEZ SANHUEZA;13403;17/03/2020;17/03/2020 12:02:09;;0;47143;8957;;;56100;;;;;0;;;;0;;;;
142;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;74045329;17/03/2020;17/03/2020 12:18:32;;0;77832;14788;;;92620;;;;;0;;;;0;;;;
