Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
17;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8837;25/03/2022;25/03/2022 09:44:10;;0;19384;3683;;;23067;;;;;0;;;;0;;;;
18;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;5442;25/03/2022;25/03/2022 09:50:43;;0;45200;8588;;;53788;;;;;0;;;;0;;;;
19;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S A;14221689;25/03/2022;25/03/2022 18:47:16;;0;18632;3541;;;22173;;;;;0;;;;0;;;;
20;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;23449423;26/03/2022;25/03/2022 20:26:41;;0;151049;28699;;;179748;;;;;0;;;;0;;;;
21;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;28257561;25/03/2022;25/03/2022 23:16:07;;0;293623;55788;;;349411;;;;;0;;;;0;;;;
22;33;Del Giro;76451652-4;MOVING FOOD CL SPA;79086;25/03/2022;26/03/2022 02:35:49;;0;138106;26240;;;164346;;;;;0;;;;0;;;;
23;33;Del Giro;25973257-3;NAIRIN COROMOTO PALAVICINI ZAVALA;612;26/03/2022;26/03/2022 09:47:07;;0;90649;17223;;;107872;;;;;0;;;;0;;;;
24;33;Del Giro;96606310-6;BREDENMASTER SpA;2412773;28/03/2022;28/03/2022 02:14:41;;0;213245;40517;;;253762;;;;;0;;;;0;;;;
25;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8872;28/03/2022;28/03/2022 09:51:15;;0;2891;549;;;3440;;;;;0;;;;0;;;;
26;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8873;28/03/2022;28/03/2022 09:52:22;;0;33599;6384;;;39983;;;;;0;;;;0;;;;
27;33;Del Giro;77030204-8;INVERSIONES FERCHE SPA;3408;28/03/2022;28/03/2022 11:14:37;;0;47867;9095;;;56962;;;;;0;;;;0;;;;
28;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;196640;29/03/2022;28/03/2022 11:57:05;;0;49707;9444;;;59151;;;;;0;;;;0;;;;
29;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;6479;26/03/2022;28/03/2022 11:59:34;;0;52490;9973;;;62463;;;;;0;;;;0;;;;
30;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;6480;18/03/2022;28/03/2022 12:00:43;;0;49376;9381;;;58757;;;;;0;;;;0;;;;
31;33;Del Giro;76481576-9;Asf Logistica spa;5631282;28/03/2022;28/03/2022 12:41:11;;0;118790;22570;;;141360;;;;;0;;;;0;;;;
32;33;Del Giro;76839154-8;GLOBAL VE SPA;26614;28/03/2022;28/03/2022 16:04:34;;0;182952;34761;;;226063;;;;;0;;;;0;271;8350;18;
33;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73343296;29/03/2022;28/03/2022 16:20:09;;0;154629;29380;;;201257;;;;;0;;;;0;271;7842;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73343296;29/03/2022;;;;;;;;;;;;;;;;;;27;9406;10;
34;33;Del Giro;93178000-K;Importadora Café Do Brasil S.A.;14046017;29/03/2022;29/03/2022 09:03:52;;0;50325;9562;;;59887;;;;;0;;;;0;;;;
35;33;Del Giro;76966582-K;QUESOS VETTEL LIMITADA;3327;29/03/2022;29/03/2022 14:18:02;;0;6723;1277;;;8000;;;;;0;;;;0;;;;
36;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;1701900;30/03/2022;29/03/2022 23:06:39;;0;204210;38800;;;243010;;;;;0;;;;0;;;;
37;33;Del Giro;96606310-6;BREDENMASTER SpA;2415211;30/03/2022;30/03/2022 01:53:04;;0;235830;44808;;;280638;;;;;0;;;;0;;;;
38;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8917;30/03/2022;30/03/2022 10:00:27;;0;46217;8781;;;54998;;;;;0;;;;0;;;;
39;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2950921;31/03/2022;30/03/2022 11:44:19;;0;74339;14124;;;88463;;;;;0;;;;0;;;;
40;33;Del Giro;96591040-9;EMPRESAS CAROZZI S.A.;19342050;31/03/2022;30/03/2022 14:58:17;;0;132078;25095;;;157173;;;;;0;;;;0;;;;
41;33;Del Giro;76824619-K;ENTUNEGOCIO SPA;539191;31/03/2022;30/03/2022 15:11:11;;0;15380;2922;;;18302;;;;;0;;;;0;;;;
42;33;Del Giro;76911716-4;COMERCIAL EL ARRIERO SPA;57439;30/03/2022;30/03/2022 15:32:17;;0;19663;3736;;;23399;;;;;0;;;;0;;;;
43;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;2173136;31/03/2022;30/03/2022 18:26:34;;0;16970;3224;;;20194;;;;;0;;;;0;;;;
44;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;2173137;31/03/2022;30/03/2022 18:26:38;;0;66562;12647;;;79209;;;;;0;;;;0;;;;
45;33;Del Giro;77784000-2;ALLENDES HERMANOS LTDA.;2753856;31/03/2022;30/03/2022 18:33:53;;0;17236;3275;;;20511;;;;;0;;;;0;;;;
46;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;39092958;31/03/2022;31/03/2022 03:58:17;;0;50858;9663;;;60521;;;;;0;;;;0;;;;
47;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73392306;01/04/2022;31/03/2022 12:55:54;;0;137288;26085;;;164465;;;;;0;;;;0;27;1092;10;
48;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73392301;01/04/2022;31/03/2022 12:55:54;;0;201472;38280;;;265073;;;;;0;;;;0;271;18640;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73392301;01/04/2022;;;;;;;;;;;;;;;;;;27;6681;10;
49;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;28307450;31/03/2022;31/03/2022 22:43:44;;0;390167;74133;;;464300;;;;;0;;;;0;;;;
50;33;Del Giro;96606310-6;BREDENMASTER SpA;2417725;01/04/2022;01/04/2022 04:39:26;;0;231969;44074;;;276043;;;;;0;;;;0;;;;
51;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;6304148;01/04/2022;01/04/2022 07:46:12;;0;23576;4479;;;28055;;;;;0;;;;0;;;;
52;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8948;01/04/2022;01/04/2022 09:26:54;;0;37373;7101;;;44474;;;;;0;;;;0;;;;
53;33;Del Giro;76698869-5;PLASTIC JULIAN CHUCCHU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;7891;01/04/2022;01/04/2022 09:53:43;;0;50845;9661;;;60506;;;;;0;;;;0;;;;
54;33;Del Giro;76115651-9;COMERCIAL VASTUS SPA;523065;01/04/2022;01/04/2022 11:27:49;;0;41758;7934;;;49692;;;;;0;;;;0;;;;
55;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;83636903;01/04/2022;01/04/2022 12:51:34;;0;66515;12638;;;79153;;;;;0;;;;0;;;;
56;33;Del Giro;76839653-1;CECINAS EL ARTESANO SPA;19084;31/03/2022;01/04/2022 16:56:46;;0;56218;10681;;;66899;;;;;0;;;;0;;;;
57;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;18727;01/04/2022;01/04/2022 17:28:17;;0;39231;7454;;;46685;;;;;0;;;;0;;;;
58;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S A;14287725;01/04/2022;01/04/2022 19:04:00;;0;125549;23853;;;149402;;;;;0;;;;0;;;;
59;33;Del Giro;17119330-3;ROMINA NIKOL MARCHANT BAUER;14822;01/04/2022;01/04/2022 19:28:26;;0;41487;7883;;;49370;;;;;0;;;;0;;;;
60;33;Del Giro;82623500-4;Ideal S.A.;41159951;01/04/2022;01/04/2022 22:18:34;;0;8958;1702;;;10660;;;;;0;;;;0;;;;
61;33;Del Giro;84472400-4;Comercial Santa Elena S A;29554952;04/04/2022;02/04/2022 14:54:41;;0;135814;25805;;;161619;;;;;0;;;;0;;;;
62;33;Del Giro;96606310-6;BREDENMASTER SpA;2419360;04/04/2022;04/04/2022 04:15:54;;0;343281;65223;;;408504;;;;;0;;;;0;;;;
63;33;Del Giro;77030204-8;INVERSIONES FERCHE SPA;3432;04/04/2022;04/04/2022 07:03:45;;0;79193;15047;;;94240;;;;;0;;;;0;;;;
64;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;8994;04/04/2022;04/04/2022 08:51:26;;0;58175;11053;;;69228;;;;;0;;;;0;;;;
65;33;Del Giro;76481576-9;Asf Logistica spa;5642349;04/04/2022;04/04/2022 10:19:42;;0;134283;25514;;;160144;;;;;0;;;;0;27;348;10;
66;33;Del Giro;90703000-8;Nestlé Chile S.A.;31238600;05/04/2022;04/04/2022 10:20:19;;0;16915;3214;;;20129;;;;;0;;;;0;;;;
67;33;Del Giro;76481576-9;Asf Logistica spa;5642350;04/04/2022;04/04/2022 10:24:40;;0;17441;3314;;;20871;;;;;0;;;;0;27;116;10;
68;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;197782;05/04/2022;04/04/2022 11:41:00;;0;35347;6716;;;42063;;;;;0;;;;0;;;;
69;33;Del Giro;76949722-6;PGB DISTRIBUTION CHILE SPA;16808;04/04/2022;04/04/2022 12:00:41;;0;32138;6106;;;38244;;;;;0;;;;0;;;;
70;33;Del Giro;77684770-4;COMERCIAL MARSHALL Y SALAS SPA;41886;05/04/2022;04/04/2022 14:15:54;;0;34200;6498;;;40698;;;;;0;;;;0;;;;
71;33;Del Giro;76272119-8;DISTRIBUIDORA DE ALIMENTOS SAN ESTEBAN SPA;16298;04/04/2022;04/04/2022 14:42:28;;0;28728;5458;;;34186;;;;;0;;;;0;;;;
72;33;Del Giro;77359225-K;AGUA LA ESTRELLA SPA;1421;04/04/2022;04/04/2022 15:15:43;;0;56557;10746;;;67303;;;;;0;;;;0;;;;
73;33;Del Giro;77253494-9;INVERSIONES LA PRIMOGÉNITA SPA;719;04/04/2022;04/04/2022 15:58:20;;0;59033;11216;;;70249;;;;;0;;;;0;;;;
74;33;Del Giro;76839154-8;GLOBAL VE SPA;26904;04/04/2022;04/04/2022 16:21:13;;0;98576;18729;;;125944;;;;;0;;;;0;27;1135;10;
;33;Del Giro;76839154-8;GLOBAL VE SPA;26904;04/04/2022;;;;;;;;;;;;;;;;;;271;7504;18;
75;33;Del Giro;25973257-3;NAIRIN COROMOTO PALAVICINI ZAVALA;627;04/04/2022;04/04/2022 20:55:53;;0;63640;12092;;;75732;;;;;0;;;;0;;;;
76;33;Del Giro;82623500-4;Ideal S.A.;41163618;04/04/2022;04/04/2022 22:16:06;;0;72210;13720;;;85930;;;;;0;;;;0;;;;
77;33;Del Giro;96689310-9;TRANSBANK S.A.;41323806;29/03/2022;05/04/2022 08:05:36;;0;123323;23431;;;146754;;;;;0;;;;0;;;;
78;33;Del Giro;76058647-1;VERISURE CHILE SPA;5879677;01/04/2022;05/04/2022 09:41:57;;0;38077;7235;;;45312;;;;;0;;;;0;;;;
79;33;Del Giro;76115125-8;Opazo  Caamaño Ltda.;196987;05/04/2022;05/04/2022 13:28:34;;0;34054;6470;;;40524;;;;;0;;;;0;;;;
80;33;Del Giro;76950618-7;RASAN DELICIAS SPA;1100;05/04/2022;05/04/2022 14:13:22;;0;77136;14656;;;91792;;;;;0;;;;0;;;;
81;33;Del Giro;76165284-2;TRANSPORTE DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LIMITADA;266429;06/04/2022;05/04/2022 16:31:20;;0;36973;7025;;;48271;;;;;0;;;;0;27;2121;10;
;33;Del Giro;76165284-2;TRANSPORTE DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LIMITADA;266429;06/04/2022;;;;;;;;;;;;;;;;;;271;2152;18;
82;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;23459211;06/04/2022;05/04/2022 20:22:54;;0;161097;30608;;;191705;;;;;0;;;;0;;;;
83;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;917917;06/04/2022;05/04/2022 21:25:12;;0;113625;21589;;;135214;;;;;0;;;;0;;;;
84;33;Del Giro;96689310-9;TRANSBANK S.A.;41511458;30/03/2022;06/04/2022 00:12:24;;0;314737;59800;;;374537;;;;;0;;;;0;;;;
85;33;Del Giro;96606310-6;BREDENMASTER SpA;2421658;06/04/2022;06/04/2022 04:01:35;;0;215122;40873;;;255995;;;;;0;;;;0;;;;
86;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;9049;06/04/2022;06/04/2022 08:16:28;;0;37536;7132;;;44668;;;;;0;;;;0;;;;
87;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;77146;06/04/2022;06/04/2022 10:02:10;;0;28362;5389;;;33751;;;;;0;;;;0;;;;
88;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2956298;07/04/2022;06/04/2022 15:42:29;;0;86878;16507;;;103385;;;;;0;;;;0;;;;
89;33;Del Giro;76950618-7;RASAN DELICIAS SPA;1108;06/04/2022;06/04/2022 17:04:44;;0;25920;4925;;;30845;;;;;0;;;;0;;;;
90;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;2175829;07/04/2022;06/04/2022 17:13:59;;0;92388;17554;;;109942;;;;;0;;;;0;;;;
91;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;39148685;07/04/2022;07/04/2022 05:14:35;;0;78326;14882;;;93208;;;;;0;;;;0;;;;
92;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;6648;05/04/2022;07/04/2022 11:40:35;;0;23869;4535;;;28404;;;;;0;;;;0;;;;
93;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3915804;08/04/2022;07/04/2022 11:40:41;;0;65196;12387;;;77583;;;;;0;;;;0;;;;
94;33;Del Giro;96591040-9;EMPRESAS CAROZZI S.A.;19273224;08/04/2022;07/04/2022 20:25:28;;0;136956;26022;;;162978;;;;;0;;;;0;;;;
95;33;Del Giro;82623500-4;Ideal S.A.;41163672;07/04/2022;07/04/2022 22:31:52;;0;92573;17589;;;110162;;;;;0;;;;0;;;;
96;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;28368202;07/04/2022;07/04/2022 23:01:52;;0;462004;87780;;;549784;;;;;0;;;;0;;;;
97;33;Del Giro;96606310-6;BREDENMASTER SpA;2424116;08/04/2022;08/04/2022 05:34:34;;0;294210;55900;;;350110;;;;;0;;;;0;;;;
98;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;6309082;08/04/2022;08/04/2022 08:27:31;;0;31447;5975;;;37422;;;;;0;;;;0;;;;
99;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;9080;08/04/2022;08/04/2022 09:37:09;;0;55108;10471;;;65579;;;;;0;;;;0;;;;
100;33;Del Giro;76115651-9;COMERCIAL VASTUS SPA;526102;08/04/2022;08/04/2022 10:03:56;;0;302734;57519;;;360253;;;;;0;;;;0;;;;
101;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;5615;08/04/2022;08/04/2022 11:45:29;;0;38480;7311;;;45791;;;;;0;;;;0;;;;
102;33;Del Giro;79684790-5;Promerco S.A.;1584232;11/04/2022;08/04/2022 15:42:32;;0;86147;16368;;;108670;;;;;0;;;;0;27;3447;10;
;33;Del Giro;79684790-5;Promerco S.A.;1584232;11/04/2022;;;;;;;;;;;;;;;;;;271;2708;18;
103;33;Del Giro;80634800-7;MODINGER HERMANOS SOCIEDAD ANONIMA;3468708;09/04/2022;08/04/2022 15:45:11;;0;90644;17222;;;107866;;;;;0;;;;0;;;;
104;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;83903516;08/04/2022;08/04/2022 15:58:43;;0;199947;37990;;;237937;;;;;0;;;;0;;;;
105;33;Del Giro;77378975-4;DISTRIBUIDORA E IMPORTADORA POLAR SPA;2804;08/04/2022;08/04/2022 17:53:59;;0;102015;19383;;;127863;;;;;0;;;;0;271;6465;18;
106;33;Del Giro;76451652-4;MOVING FOOD CL SPA;81102;08/04/2022;09/04/2022 04:16:29;;0;53838;10229;;;64067;;;;;0;;;;0;;;;
107;33;Del Giro;76451652-4;MOVING FOOD CL SPA;81103;08/04/2022;09/04/2022 04:16:31;;0;436408;82918;;;519326;;;;;0;;;;0;;;;
108;33;Del Giro;17119330-3;ROMINA NIKOL MARCHANT BAUER;14942;08/04/2022;09/04/2022 15:53:38;;0;23731;4509;;;28240;;;;;0;;;;0;;;;
109;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S A;14287755;09/04/2022;09/04/2022 16:11:58;;0;85858;16311;;;102169;;;;;0;;;;0;;;;
110;33;Del Giro;84472400-4;Comercial Santa Elena S A;29594093;11/04/2022;09/04/2022 18:51:21;;0;51258;9739;;;60997;;;;;0;;;;0;;;;
111;33;Del Giro;96606310-6;BREDENMASTER SpA;2425306;11/04/2022;11/04/2022 02:14:54;;0;268637;51041;;;319678;;;;;0;;;;0;;;;
112;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73537986;12/04/2022;11/04/2022 04:12:18;;0;234562;44567;;;306092;;;;;0;;;;0;271;14901;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;73537986;12/04/2022;;;;;;;;;;;;;;;;;;27;12062;10;
113;33;Del Giro;77030204-8;INVERSIONES FERCHE SPA;3457;11/04/2022;11/04/2022 07:11:37;;0;55496;10544;;;66040;;;;;0;;;;0;;;;
114;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;9125;11/04/2022;11/04/2022 08:59:53;;0;48834;9279;;;58113;;;;;0;;;;0;;;;
115;33;Del Giro;76481576-9;Asf Logistica spa;5658123;11/04/2022;11/04/2022 11:12:08;;0;109484;20802;;;131663;;;;;0;;;;0;27;1377;10;
116;33;Del Giro;94528000-K;Evercrisp;29223145;02/04/2022;11/04/2022 13:29:29;;0;7440;1414;;;8854;;;;;0;;;;0;;;;
117;33;Del Giro;94528000-K;Evercrisp;29223146;02/04/2022;11/04/2022 13:29:39;;0;146594;27853;;;174447;;;;;0;;;;0;;;;
118;33;Del Giro;77359225-K;AGUA LA ESTRELLA SPA;1445;11/04/2022;11/04/2022 14:22:04;;0;44035;8367;;;52402;;;;;0;;;;0;;;;
119;33;Del Giro;77684770-4;COMERCIAL MARSHALL Y SALAS SPA;42022;12/04/2022;11/04/2022 14:26:08;;0;51040;9698;;;60738;;;;;0;;;;0;;;;
120;33;Del Giro;76165284-2;TRANSPORTE DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LIMITADA;266822;12/04/2022;11/04/2022 16:50:49;;0;24396;4635;;;31890;;;;;0;;;;0;27;707;10;
;33;Del Giro;76165284-2;TRANSPORTE DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LIMITADA;266822;12/04/2022;;;;;;;;;;;;;;;;;;271;2152;18;
121;33;Del Giro;76965758-4;Monteverde y Compañia Limitada;106147;12/04/2022;11/04/2022 17:26:45;;0;50435;9583;;;60018;;;;;0;;;;0;;;;
122;33;Del Giro;76949722-6;PGB DISTRIBUTION CHILE SPA;17012;11/04/2022;11/04/2022 18:35:06;;0;20800;3952;;;24752;;;;;0;;;;0;;;;
123;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;130889527;12/04/2022;11/04/2022 20:50:06;;0;122039;23187;;;155694;;;;;0;;;;0;27;3646;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;130889527;12/04/2022;;;;;;;;;;;;;;;;;;271;6822;18;
124;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;130889528;12/04/2022;11/04/2022 20:50:06;;0;135259;25699;;;161951;;;;;0;;;;0;27;993;10;
125;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;130889529;12/04/2022;11/04/2022 20:50:06;;0;104563;19867;;;126907;;;;;0;;;;0;27;2477;10;
126;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;130889530;12/04/2022;11/04/2022 20:50:06;;0;34296;6516;;;43278;;;;;0;;;;0;27;2466;10;
127;33;Del Giro;82623500-4;Ideal S.A.;41163719;11/04/2022;11/04/2022 22:09:48;;0;48355;9187;;;57542;;;;;0;;;;0;;;;
128;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;1707784;12/04/2022;11/04/2022 22:57:19;;0;204210;38800;;;243010;;;;;0;;;;0;;;;
129;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;9151;12/04/2022;12/04/2022 09:57:28;;0;3880;737;;;4617;;;;;0;;;;0;;;;
130;33;Del Giro;77253494-9;INVERSIONES LA PRIMOGÉNITA SPA;736;12/04/2022;12/04/2022 12:02:39;;0;46515;8838;;;55353;;;;;0;;;;0;;;;
131;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2961091;13/04/2022;12/04/2022 12:37:28;;0;66118;12562;;;78680;;;;;0;;;;0;;;;
132;33;Del Giro;76059349-4;COMERCIALIZADORA Y ELABORADORA ZE FARMS S.p.A.;225186;12/04/2022;12/04/2022 13:06:28;;0;32838;6239;;;39077;;;;;0;;;;0;;;;
133;33;Del Giro;76115125-8;Opazo  Caamaño Ltda.;198874;12/04/2022;12/04/2022 15:07:51;;0;34054;6470;;;40524;;;;;0;;;;0;;;;
134;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;921241;13/04/2022;12/04/2022 20:55:12;;0;95504;18146;;;113650;;;;;0;;;;0;;;;
135;33;Del Giro;96606310-6;BREDENMASTER SpA;2428045;13/04/2022;13/04/2022 05:21:06;;0;221771;42136;;;263907;;;;;0;;;;0;;;;
136;33;Del Giro;96606310-6;BREDENMASTER SpA;2428065;13/04/2022;13/04/2022 05:21:41;;0;84082;15976;;;100058;;;;;0;;;;0;;;;
137;33;Del Giro;77086861-0;DISTRIBUIDORA MERIDA SPA;9164;13/04/2022;13/04/2022 11:10:51;;0;35515;6748;;;42263;;;;;0;;;;0;;;;
138;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;135;13/04/2022;13/04/2022 11:25:43;;0;155000;29450;;;184450;;;;;0;;;;0;;;;
139;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;18976;13/04/2022;13/04/2022 14:04:27;;0;115718;21986;;;137704;;;;;0;;;;0;;;;
140;33;Del Giro;77784000-2;ALLENDES HERMANOS LTDA.;2767449;18/04/2022;13/04/2022 14:20:36;;0;48548;9224;;;57772;;;;;0;;;;0;;;;
141;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;2178890;14/04/2022;13/04/2022 17:18:04;;0;65673;12478;;;79289;;;;;0;;;;0;19;1138;12;
142;33;Del Giro;77564110-K;INVERSIONES VIA K SPA;660710;13/04/2022;13/04/2022 18:01:29;;0;60834;11558;;;72392;;;;;0;;;;0;;;;
143;33;Del Giro;76824619-K;ENTUNEGOCIO SPA;542267;14/04/2022;13/04/2022 18:55:29;;0;17690;3361;;;21051;;;;;0;;;;0;;;;
