Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
30;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19822316;06/02/2020;05/02/2020 23:19:04;;0;41611;7906;;;49517;;;;;0;;;;0;;;;
31;33;Del Giro;76451652-4;MOVING FOOD CL SPA;13747;05/02/2020;06/02/2020 00:58:39;;0;9474;1800;;;12979;;;;;0;;;;0;271;1705;18;
32;33;Del Giro;76451652-4;MOVING FOOD CL SPA;13749;05/02/2020;06/02/2020 01:00:53;;0;219487;41703;;;261190;;;;;0;;;;0;;;;
33;33;Del Giro;96557910-9;Alimentos y Frutos S.A.;4834072;06/02/2020;06/02/2020 02:58:58;;0;85294;16206;;;101500;;;;;0;;;;0;;;;
34;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;5444762;06/02/2020;06/02/2020 05:49:06;;0;31714;6026;;;37740;;;;;0;;;;0;;;;
35;33;Del Giro;76549502-4;CHILENA DE CAFES SPA;10970;06/02/2020;06/02/2020 09:37:25;;0;46500;8835;;;55335;;;;;0;;;;0;;;;
36;33;Del Giro;96689310-9;TRANSBANK S.A.;31275145;29/01/2020;06/02/2020 11:14:47;;0;75775;14397;;;90172;;;;;0;;;;0;;;;
37;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;95;13/01/2020;06/02/2020 13:38:11;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
38;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;96;20/01/2020;06/02/2020 13:41:15;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
39;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;97;27/01/2020;06/02/2020 13:42:41;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
40;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;98;03/02/2020;06/02/2020 13:45:48;;0;29335;5574;;;34909;;;;;0;;;;0;;;;
41;33;Del Giro;77095728-1;COMERCIALIZADORA LA CHINITA SPA;9;06/02/2020;06/02/2020 14:44:31;;0;35093;6668;;;41761;;;;;0;;;;0;;;;
42;33;Del Giro;17119330-3;ROMINA NIKOL MARCHANT BAUER;6455;06/02/2020;06/02/2020 16:18:49;;0;9681;1839;;;11520;;;;;0;;;;0;;;;
43;33;Del Giro;96606310-6;BREDENMASTER SpA;1877513;07/02/2020;07/02/2020 04:54:19;;0;138771;26366;;;165137;;;;;0;;;;0;;;;
44;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63493518;07/02/2020;07/02/2020 06:02:05;;0;28019;5324;;;33343;;;;;0;;;;0;;;;
45;33;Del Giro;76481576-9;ASF LOGISTICA SPA;3570617;07/02/2020;07/02/2020 08:24:52;;0;64803;12312;;;77115;;;;;0;;;;0;;;;
46;33;Del Giro;94528000-K;Evercrisp;22667806;07/02/2020;07/02/2020 11:00:32;;0;9851;1872;;;11723;;;;;0;;;;0;;;;
47;33;Del Giro;76966582-K;QUESOS VETTEL LIMITADA;596;03/02/2020;07/02/2020 16:04:08;;0;5040;958;;;5998;;;;;0;;;;0;;;;
48;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;73418644;07/02/2020;07/02/2020 16:35:44;;0;75132;14275;;;89407;;;;;0;;;;0;;;;
49;33;Del Giro;17119330-3;ROMINA NIKOL MARCHANT BAUER;6476;07/02/2020;07/02/2020 19:11:48;;0;28487;5413;;;33900;;;;;0;;;;0;;;;
50;33;Del Giro;82623500-4;Ideal S.A.;34024476;07/02/2020;07/02/2020 20:21:05;;0;35024;6655;;;41679;;;;;0;;;;0;;;;
51;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5827442;08/02/2020;08/02/2020 05:28:49;;0;40121;7623;;;49048;;;;;0;;;;0;27;1304;10;
52;33;Del Giro;76753819-7;HyG Distribuciones SPA;41397;08/02/2020;08/02/2020 10:49:16;;0;14393;2735;;;17128;;;;;0;;;;0;;;;
53;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;2292;07/02/2020;08/02/2020 16:21:45;;0;32226;6123;;;38349;;;;;0;;;;0;;;;
54;33;Del Giro;76382964-2;GASTRONOMIA ASSANABEL LIMITADA;18829;09/02/2020;09/02/2020 16:18:37;;0;8200;1558;;;9758;;;;;0;;;;0;;;;
55;33;Del Giro;96606310-6;BREDENMASTER SpA;1878464;10/02/2020;10/02/2020 01:37:14;;0;150273;28552;;;178825;;;;;0;;;;0;;;;
56;33;Del Giro;76469864-9;ANTOJITOS AHUMADOS LIMITADA;7698;10/02/2020;10/02/2020 13:57:20;;0;20168;3832;;;24000;;;;;0;;;;0;;;;
57;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;4746;10/02/2020;10/02/2020 14:18:11;;0;24034;4566;;;28600;;;;;0;;;;0;;;;
58;33;Del Giro;84472400-4;Comercial Santa Elena S A;25572405;11/02/2020;10/02/2020 15:45:56;;0;70489;13393;;;83882;;;;;0;;;;0;;;;
59;33;Del Giro;77526480-2;Comercializadora Novaverde S.A;1440977;11/02/2020;10/02/2020 17:01:55;;0;33570;6378;;;39948;;;;;0;;;;0;;;;
60;33;Del Giro;79684790-5;Promerco S.A.;1391643;11/02/2020;10/02/2020 19:07:14;;0;69256;13159;;;85184;;;;;0;;;;0;271;2769;18;
61;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63527852;11/02/2020;11/02/2020 04:30:19;;0;20266;3851;;;24117;;;;;0;;;;0;;;;
62;33;Del Giro;76966582-K;QUESOS VETTEL LIMITADA;612;10/02/2020;11/02/2020 12:12:55;;0;27932;5307;;;33239;;;;;0;;;;0;;;;
63;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;74683;11/02/2020;11/02/2020 14:29:35;;0;35464;6738;;;42202;;;;;0;;;;0;;;;
64;33;Del Giro;80634800-7;MODINGER HERMANOS SOCIEDAD ANONIMA;2620737;11/02/2020;11/02/2020 16:23:57;;0;30222;5742;;;35964;;;;;0;;;;0;;;;
65;33;Del Giro;76784574-K;COTECA SPA;1143;11/02/2020;11/02/2020 17:21:01;;0;19525;3710;;;23235;;;;;0;;;;0;;;;
66;33;Del Giro;82623500-4;Ideal S.A.;34024502;11/02/2020;11/02/2020 19:28:58;;0;35600;6764;;;42364;;;;;0;;;;0;;;;
67;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19827723;12/02/2020;11/02/2020 21:49:29;;0;89233;16954;;;106187;;;;;0;;;;0;;;;
68;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19827724;12/02/2020;11/02/2020 21:49:37;;0;10137;1926;;;12063;;;;;0;;;;0;;;;
69;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;576832;12/02/2020;12/02/2020 00:30:25;;0;11407;2167;;;13574;;;;;0;;;;0;;;;
70;33;Del Giro;96606310-6;BREDENMASTER SpA;1879841;12/02/2020;12/02/2020 01:40:39;;0;214578;40770;;;255348;;;;;0;;;;0;;;;
71;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2386055;13/02/2020;12/02/2020 09:36:58;;0;45310;8609;;;53919;;;;;0;;;;0;;;;
72;33;Del Giro;76619235-1;COMERCIALIZADORA NISSI LIMITADA;16567;11/02/2020;12/02/2020 09:51:43;;0;81444;15474;;;98600;;;;;0;;;;0;23;1682;18;
73;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;577070;12/02/2020;12/02/2020 10:20:46;;0;10307;1958;;;12265;;;;;0;;;;0;;;;
74;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3520831;13/02/2020;12/02/2020 11:57:37;;0;53847;10231;;;64078;;;;;0;;;;0;;;;
75;33;Del Giro;94528000-K;Evercrisp;22674371;12/02/2020;12/02/2020 20:37:04;;0;37956;7212;;;45168;;;;;0;;;;0;;;;
76;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;21522423;12/02/2020;12/02/2020 22:08:01;;0;153579;29180;;;182759;;;;;0;;;;0;;;;
77;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;104831438;13/02/2020;12/02/2020 22:17:13;;0;42041;7988;;;51777;;;;;0;;;;0;27;1748;10;
78;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;104831439;13/02/2020;12/02/2020 22:17:13;;0;73329;13933;;;91126;;;;;0;;;;0;27;880;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;104831439;13/02/2020;;;;;;;;;;;;;;;;;;271;2984;18;
79;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;104831440;13/02/2020;12/02/2020 22:17:13;;0;10297;1956;;;12253;;;;;0;;;;0;;;;
80;33;Del Giro;92091000-9;Unilever Chile Ltda.;5714909;12/02/2020;12/02/2020 22:32:09;;0;132670;25209;;;157879;;;;;0;;;;0;;;;
81;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;32491243;13/02/2020;13/02/2020 02:06:48;;0;12928;2456;;;15384;;;;;0;;;;0;;;;
82;33;Del Giro;76451652-4;MOVING FOOD CL SPA;14060;12/02/2020;13/02/2020 03:11:32;;0;158416;30099;;;188515;;;;;0;;;;0;;;;
83;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;5351594;13/02/2020;13/02/2020 06:37:55;;0;35246;6697;;;41943;;;;;0;;;;0;;;;
84;33;Del Giro;13671428-7;VICTOR STARSKY LOPEZ SANHUEZA;13038;13/02/2020;13/02/2020 12:07:20;;0;49670;9437;;;59107;;;;;0;;;;0;;;;
85;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63566474;14/02/2020;14/02/2020 00:56:58;;0;88450;16806;;;114426;;;;;0;;;;0;27;5768;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63566474;14/02/2020;;;;;;;;;;;;;;;;;;271;3402;18;
86;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63566481;14/02/2020;14/02/2020 00:56:58;;0;30793;5851;;;36644;;;;;0;;;;0;;;;
87;33;Del Giro;96606310-6;BREDENMASTER SpA;1881232;14/02/2020;14/02/2020 01:47:38;;0;130860;24863;;;155723;;;;;0;;;;0;;;;
88;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;1499;14/02/2020;14/02/2020 10:24:26;;0;17100;3249;;;20349;;;;;0;;;;0;;;;
89;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;73427209;14/02/2020;14/02/2020 11:45:45;;0;106976;20325;;;127301;;;;;0;;;;0;;;;
90;33;Del Giro;82623500-4;Ideal S.A.;34024536;14/02/2020;14/02/2020 20:19:33;;0;22467;4269;;;26736;;;;;0;;;;0;;;;
91;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5840103;15/02/2020;15/02/2020 05:04:20;;0;18200;3458;;;21959;;;;;0;;;;0;27;301;10;
92;33;Del Giro;76881543-7;LÁCTEOS DANIEL ROMERO SILVA EMPRESA E.I.R.L.;2314;14/02/2020;15/02/2020 13:13:34;;0;28894;5490;;;34384;;;;;0;;;;0;;;;
93;33;Del Giro;96606310-6;BREDENMASTER SpA;1882330;17/02/2020;15/02/2020 15:13:40;;0;175590;33362;;;208952;;;;;0;;;;0;;;;
94;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;52381;15/02/2020;17/02/2020 10:01:07;;0;13860;2633;;;16493;;;;;0;;;;0;;;;
95;33;Del Giro;76469864-9;ANTOJITOS AHUMADOS LIMITADA;7721;17/02/2020;17/02/2020 11:51:31;;0;13445;2555;;;16000;;;;;0;;;;0;;;;
96;33;Del Giro;79684790-5;Promerco S.A.;1392907;18/02/2020;17/02/2020 12:44:21;;0;173240;32916;;;206156;;;;;0;;;;0;;;;
97;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;4790;17/02/2020;17/02/2020 13:24:16;;0;18571;3528;;;22099;;;;;0;;;;0;;;;
98;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;75419;18/02/2020;17/02/2020 13:39:34;;0;32646;6203;;;38849;;;;;0;;;;0;;;;
99;33;Del Giro;84472400-4;Comercial Santa Elena S A;25603997;18/02/2020;17/02/2020 22:23:10;;0;69573;13219;;;82792;;;;;0;;;;0;;;;
100;33;Del Giro;94528000-K;Evercrisp;22686511;18/02/2020;18/02/2020 01:09:20;;0;90783;17249;;;108032;;;;;0;;;;0;;;;
101;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63605550;18/02/2020;18/02/2020 03:36:51;;0;69620;13228;;;86702;;;;;0;;;;0;27;878;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63605550;18/02/2020;;;;;;;;;;;;;;;;;;271;2976;18;
102;33;Del Giro;80634800-7;MODINGER HERMANOS SOCIEDAD ANONIMA;2627820;18/02/2020;18/02/2020 16:28:23;;0;28121;5343;;;33464;;;;;0;;;;0;;;;
103;33;Del Giro;82623500-4;Ideal S.A.;34024570;18/02/2020;18/02/2020 20:35:51;;0;38257;7269;;;45526;;;;;0;;;;0;;;;
104;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;19834511;19/02/2020;18/02/2020 21:44:44;;0;64662;12286;;;76948;;;;;0;;;;0;;;;
105;33;Del Giro;96606310-6;BREDENMASTER SpA;1884079;19/02/2020;19/02/2020 04:48:49;27/02/2020 12:50:06;0;90450;17186;;;107636;;;;;0;;;;0;;;;
106;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3525347;20/02/2020;19/02/2020 13:06:14;27/02/2020 13:04:28;0;69369;13180;;;82549;;;;;0;;;;0;;;;
107;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2390142;20/02/2020;19/02/2020 13:54:42;27/02/2020 13:04:28;0;45367;8620;;;53987;;;;;0;;;;0;;;;
108;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2390143;20/02/2020;19/02/2020 15:38:37;27/02/2020 13:04:28;0;2214;421;;;2635;;;;;0;;;;0;;;;
109;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;8767;19/02/2020;19/02/2020 18:04:16;27/02/2020 13:04:28;0;38487;7313;;;45800;;;;;0;;;;0;;;;
110;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;397222;19/02/2020;19/02/2020 19:08:54;;0;62819;11936;;;74755;;;;;0;;;;0;;;;
111;33;Del Giro;92091000-9;Unilever Chile Ltda.;5715993;19/02/2020;19/02/2020 19:52:48;27/02/2020 12:50:06;0;43102;8190;;;51292;;;;;0;;;;0;;;;
112;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105087605;20/02/2020;19/02/2020 22:50:44;;0;80633;15320;;;100690;;;;;0;;;;0;271;2697;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105087605;20/02/2020;;;;;;;;;;;;;;;;;;27;2040;10;
113;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105087606;20/02/2020;19/02/2020 22:50:44;;0;5149;978;;;6127;;;;;0;;;;0;;;;
114;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;105087607;20/02/2020;19/02/2020 22:50:44;;0;47631;9050;;;58813;;;;;0;;;;0;27;2132;10;
115;33;Del Giro;76451652-4;MOVING FOOD CL SPA;14342;19/02/2020;20/02/2020 02:59:34;27/02/2020 12:50:06;0;77796;14781;;;92577;;;;;0;;;;0;;;;
116;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1868195;21/02/2020;20/02/2020 18:08:02;27/02/2020 13:07:02;0;32226;6123;;;38349;;;;;0;;;;0;;;;
117;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1868196;21/02/2020;20/02/2020 18:08:05;27/02/2020 13:07:02;0;43650;8294;;;51944;;;;;0;;;;0;;;;
118;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;10741525;07/02/2020;20/02/2020 20:33:56;27/02/2020 12:50:07;0;39535;7513;;;47048;;;;;0;;;;0;;;;
119;33;Del Giro;78921690-8;WOM S.A.;5686163;16/02/2020;21/02/2020 00:03:09;27/02/2020 12:50:06;0;27705;5264;;;32969;;;;;0;;;;0;;;;
120;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63644820;21/02/2020;21/02/2020 01:07:11;27/02/2020 13:04:28;0;61842;11750;;;80199;;;;;0;;;;0;27;3276;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63644820;21/02/2020;;;;;;;;;;;;;;;;;;271;3331;18;
121;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;10741553;14/02/2020;21/02/2020 01:16:15;27/02/2020 12:50:07;0;43383;8243;;;51626;;;;;0;;;;0;;;;
122;33;Del Giro;94528000-K;Evercrisp;22698420;21/02/2020;21/02/2020 03:57:31;;0;14917;2834;;;17751;;;;;0;;;;0;;;;
123;33;Del Giro;96606310-6;BREDENMASTER SpA;1885608;21/02/2020;21/02/2020 04:43:58;27/02/2020 13:04:28;0;163638;31091;;;194729;;;;;0;;;;0;;;;
124;33;Del Giro;76880070-7;PROSEGUR ACTIVA SERVICIOS CHILE LTDA;1130766;29/02/2020;21/02/2020 12:18:51;27/02/2020 13:07:59;0;36934;7017;;;43951;;;;;0;;;;0;;;;
125;33;Del Giro;77011354-7;COMERCIALIZADORA EXETER SPA;833;21/02/2020;21/02/2020 12:45:31;27/02/2020 13:04:28;0;80832;15358;;;104253;;;;;0;;;;0;271;8063;18;
126;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;74033344;21/02/2020;21/02/2020 12:50:27;;0;48897;9291;;;58188;;;;;0;;;;0;;;;
127;33;Del Giro;77784000-2;ALLENDES HERMANOS LTDA.;2096960;24/02/2020;21/02/2020 15:12:42;27/02/2020 13:07:02;0;19742;3751;;;23493;;;;;0;;;;0;;;;
128;33;Del Giro;82623500-4;Ideal S.A.;34177306;21/02/2020;21/02/2020 21:00:16;;0;30554;5805;;;36359;;;;;0;;;;0;;;;
129;33;Del Giro;17677265-4;NICOLAS SAMUEL EDUARDO TRIGO CHANDIA;492;22/02/2020;22/02/2020 11:59:44;;0;6723;1277;;;8000;;;;;0;;;;0;;;;
130;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;1538;22/02/2020;22/02/2020 12:34:28;;0;19000;3610;;;22610;;;;;0;;;;0;;;;
131;33;Del Giro;76824619-K;ENTUNEGOCIO SPA;326054;24/02/2020;22/02/2020 15:55:24;27/02/2020 13:07:02;0;17141;3257;;;20398;;;;;0;;;;0;;;;
132;33;Del Giro;76481576-9;ASF LOGISTICA SPA;3608289;24/02/2020;23/02/2020 13:58:45;27/02/2020 13:07:02;0;63664;12096;;;75760;;;;;0;;;;0;;;;
133;33;Del Giro;96606310-6;BREDENMASTER SpA;1886645;24/02/2020;24/02/2020 03:58:55;27/02/2020 13:07:02;0;193707;36804;;;230511;;;;;0;;;;0;;;;
134;33;Del Giro;79684790-5;Promerco S.A.;1397738;25/02/2020;24/02/2020 15:44:17;27/02/2020 12:59:41;0;51650;9814;;;65794;;;;;0;;;;0;271;4330;18;
135;33;Del Giro;76949722-6;PGB DISTRIBUTION CHILE SPA;2045;24/02/2020;24/02/2020 17:36:25;;0;12134;2305;;;15352;;;;;0;;;;0;27;913;10;
136;33;Del Giro;84472400-4;Comercial Santa Elena S A;25702753;25/02/2020;24/02/2020 19:14:05;;0;41068;7803;;;48871;;;;;0;;;;0;;;;
137;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63681210;25/02/2020;25/02/2020 01:01:36;27/02/2020 12:59:41;0;22928;4356;;;27284;;;;;0;;;;0;;;;
138;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63681217;25/02/2020;25/02/2020 01:01:36;27/02/2020 13:07:02;0;55950;10631;;;73823;;;;;0;;;;0;27;1991;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;63681217;25/02/2020;;;;;;;;;;;;;;;;;;271;5251;18;
139;33;Del Giro;94528000-K;Evercrisp;22703321;25/02/2020;25/02/2020 05:36:45;;0;31341;5955;;;37296;;;;;0;;;;0;;;;
140;33;Del Giro;76784574-K;COTECA SPA;1193;25/02/2020;25/02/2020 10:59:30;27/02/2020 13:07:02;0;38622;7338;;;45960;;;;;0;;;;0;;;;
141;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;76211;25/02/2020;25/02/2020 11:46:49;27/02/2020 13:07:59;0;20795;3951;;;24746;;;;;0;;;;0;;;;
142;33;Del Giro;13671428-7;VICTOR STARSKY LOPEZ SANHUEZA;13158;25/02/2020;25/02/2020 11:56:44;;0;41346;7856;;;49202;;;;;0;;;;0;;;;
