Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
11;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59388165;22/02/2019;22/02/2019 01:34:43;;0;42841;8140;;;54199;;;;;0;;;;0;271;3218;18;
12;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59388179;22/02/2019;22/02/2019 01:34:43;;0;50956;9682;;;67439;;;;;0;;;;0;27;1381;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59388179;22/02/2019;;;;;;;;;;;;;;;;;;271;5420;18;
13;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;29554953;22/02/2019;22/02/2019 01:56:09;;0;8800;1672;;;10472;;;;;0;;;;0;;;;
14;33;Del Giro;90703000-8;Nestle Chile S.A.;24126303;22/02/2019;22/02/2019 03:35:08;;0;38600;7334;;;45934;;;;;0;;;;0;;;;
15;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2796296;22/02/2019;22/02/2019 07:52:31;;0;88155;16750;;;104905;;;;;0;;;;0;;;;
16;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1711123;22/02/2019;22/02/2019 11:23:32;;0;20360;3868;;;24228;;;;;0;;;;0;;;;
17;33;Del Giro;76691578-7;AMASADOS SPA;1215;23/02/2019;22/02/2019 15:57:04;;0;70000;13300;;;83300;;;;;0;;;;0;;;;
18;33;Del Giro;76880070-7;PROSEGUR ACTIVA SERVICIOS CHILE LTDA;981748;28/02/2019;22/02/2019 16:31:43;;0;35814;6805;;;42619;;;;;0;;;;0;;;;
19;33;Del Giro;96606310-6;BREDENMASTER SpA;1642308;23/02/2019;23/02/2019 02:09:10;;0;110908;21073;;;131981;;;;;0;;;;0;;;;
20;33;Del Giro;96606310-6;BREDENMASTER SpA;1642712;25/02/2019;25/02/2019 04:26:59;;0;110706;21034;;;131740;;;;;0;;;;0;;;;
21;33;Del Giro;79684790-5;Promerco S.A.;1224668;26/02/2019;26/02/2019 00:27:31;;0;109390;20784;;;132919;;;;;0;;;;0;271;2745;18;
22;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59427572;26/02/2019;26/02/2019 06:00:56;;0;58244;11066;;;74836;;;;;0;;;;0;271;1149;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59427572;26/02/2019;;;;;;;;;;;;;;;;;;27;4377;10;
23;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59427576;26/02/2019;26/02/2019 06:00:56;;0;35305;6708;;;42013;;;;;0;;;;0;;;;
24;33;Del Giro;76619235-1;COMERCIALIZADORA NISSI LIMITADA;9922;26/02/2019;26/02/2019 17:02:43;;0;52496;9974;;;67200;;;;;0;;;;0;23;4730;18;
25;33;Del Giro;76839154-8;GLOBAL VE SPA;1812;26/02/2019;26/02/2019 18:27:22;;0;163778;31118;;;204719;;;;;0;;;;0;27;9823;10;
26;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18285055;27/02/2019;26/02/2019 23:26:59;;0;62426;11861;;;74287;;;;;0;;;;0;;;;
27;33;Del Giro;96606310-6;BREDENMASTER SpA;1644230;27/02/2019;27/02/2019 04:52:35;;0;247162;46961;;;294123;;;;;0;;;;0;;;;
28;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;283870;27/02/2019;27/02/2019 17:15:41;;0;31284;5944;;;37549;;;;;0;;;;0;27;321;10;
29;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;181576;27/02/2019;27/02/2019 18:18:33;;0;18855;3582;;;24156;;;;;0;;;;0;24;1719;0;
30;33;Del Giro;92091000-9;Unilever Chile Ltda.;5477493;27/02/2019;27/02/2019 23:48:00;;0;95012;18053;;;113065;;;;;0;;;;0;;;;
31;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18426454;27/02/2019;28/02/2019 00:47:50;;0;60409;11478;;;71887;;;;;0;;;;0;;;;
32;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18423722;27/02/2019;28/02/2019 00:49:14;;0;30970;5885;;;36855;;;;;0;;;;0;;;;
33;33;Del Giro;90703000-8;Nestle Chile S.A.;24153960;28/02/2019;28/02/2019 02:32:41;;0;38600;7334;;;45934;;;;;0;;;;0;;;;
34;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2108534;28/02/2019;28/02/2019 07:44:08;;0;55330;10513;;;65843;;;;;0;;;;0;;;;
35;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1713669;28/02/2019;28/02/2019 18:20:29;;0;18482;3512;;;21994;;;;;0;;;;0;;;;
36;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59467448;01/03/2019;01/03/2019 05:00:57;;0;15860;3013;;;18873;;;;;0;;;;0;;;;
37;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59467455;01/03/2019;01/03/2019 05:00:57;;0;44044;8368;;;57663;;;;;0;;;;0;271;3055;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59467455;01/03/2019;;;;;;;;;;;;;;;;;;27;2196;10;
38;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2814065;28/02/2019;01/03/2019 09:35:24;;0;44247;8407;;;52826;;;;;0;;;;0;27;172;10;
39;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;68451565;01/03/2019;01/03/2019 09:50:48;;0;47500;9024;;;56524;;;;;0;;;;0;;;;
40;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;187;01/03/2019;01/03/2019 13:12:12;;0;13500;2565;;;16065;;;;;0;;;;0;;;;
41;33;Del Giro;82623500-4;Ideal S.A.;31367441;01/03/2019;01/03/2019 15:07:26;;0;32215;6121;;;38336;;;;;0;;;;0;;;;
42;33;Del Giro;96606310-6;BREDENMASTER SpA;1646372;02/03/2019;02/03/2019 05:27:18;;0;118409;22498;;;140907;;;;;0;;;;0;;;;
43;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;45;11/02/2019;02/03/2019 11:32:30;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
44;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;46;18/02/2019;02/03/2019 11:35:05;;0;46100;8759;;;54859;;;;;0;;;;0;;;;
45;33;Del Giro;76807844-0;EMPRENDIMIENTO D ADDONAS SPA;47;25/02/2019;02/03/2019 11:37:09;;0;38500;7315;;;45815;;;;;0;;;;0;;;;
46;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5177596;02/03/2019;02/03/2019 13:57:36;;0;27295;5186;;;33707;;;;;0;;;;0;27;1226;13;
47;33;Del Giro;84472400-4;Comercial Santa Elena S A;23554051;04/03/2019;02/03/2019 20:40:23;;0;28778;5468;;;34246;;;;;0;;;;0;;;;
48;33;Del Giro;76782875-6;DON PAN CHILE SPA;679;03/03/2019;03/03/2019 22:58:13;;0;34776;6607;;;41383;;;;;0;;;;0;;;;
49;33;Del Giro;96606310-6;BREDENMASTER SpA;1646754;04/03/2019;04/03/2019 04:37:26;;0;141959;26972;;;168931;;;;;0;;;;0;;;;
50;33;Del Giro;96689310-9;TRANSBANK S.A.;28131789;27/02/2019;04/03/2019 11:17:05;;0;104842;19920;;;124762;;;;;0;;;;0;;;;
51;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;2771;04/03/2019;04/03/2019 11:44:28;;0;39678;7539;;;47217;;;;;0;;;;0;;;;
52;33;Del Giro;76784574-K;COTECA SPA;361;04/03/2019;04/03/2019 15:14:25;;0;167594;31843;;;199437;;;;;0;;;;0;;;;
53;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;1107089;01/03/2019;04/03/2019 16:27:53;;0;39639;7531;;;47170;;;;;0;;;;0;;;;
54;33;Del Giro;76891214-9;DIST.Y COMERCIAL CECILIO A. HIDALGO SPA;19035;05/03/2019;04/03/2019 18:55:47;;0;43949;8350;;;52299;;;;;0;;;;0;;;;
55;33;Del Giro;79684790-5;Promerco S.A.;1226598;05/03/2019;04/03/2019 22:27:37;;0;20935;3978;;;24913;;;;;0;;;;0;;;;
56;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59506417;05/03/2019;05/03/2019 06:39:47;;0;336068;63853;;;439891;;;;;0;;;;0;27;16032;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59506417;05/03/2019;;;;;;;;;;;;;;;;;;271;23938;18;
57;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59506424;05/03/2019;05/03/2019 06:39:47;;0;45907;8722;;;55578;;;;;0;;;;0;27;949;10;
58;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;34701;04/03/2019;05/03/2019 12:15:31;;0;11500;2185;;;13685;;;;;0;;;;0;;;;
59;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;196363;06/03/2019;05/03/2019 15:07:08;;0;18392;3494;;;21886;;;;;0;;;;0;;;;
60;33;Del Giro;82623500-4;Ideal S.A.;31367479;05/03/2019;05/03/2019 16:16:33;;0;17475;3320;;;20795;;;;;0;;;;0;;;;
61;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;182082;06/03/2019;05/03/2019 18:21:09;;0;42294;8036;;;51357;;;;;0;;;;0;24;1027;0;
62;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18346302;06/03/2019;06/03/2019 00:05:55;;0;71618;13607;;;85225;;;;;0;;;;0;;;;
63;33;Del Giro;96606310-6;BREDENMASTER SpA;1648297;06/03/2019;06/03/2019 04:37:35;;0;310008;58902;;;368910;;;;;0;;;;0;;;;
64;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;439086;06/03/2019;06/03/2019 08:50:37;;0;39569;7518;;;47087;;;;;0;;;;0;;;;
65;33;Del Giro;77684770-4;COMERCIAL MARSHALL Y SALAS SPA;23185;07/03/2019;06/03/2019 13:48:18;;0;47597;9043;;;56640;;;;;0;;;;0;;;;
66;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2115541;07/03/2019;06/03/2019 17:44:30;;0;58783;11169;;;69952;;;;;0;;;;0;;;;
67;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;286120;06/03/2019;06/03/2019 19:07:32;;0;23801;4522;;;28323;;;;;0;;;;0;;;;
68;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;93969335;07/03/2019;06/03/2019 22:56:12;;0;76486;14532;;;96595;;;;;0;;;;0;27;2650;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;93969335;07/03/2019;;;;;;;;;;;;;;;;;;271;2927;18;
69;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;93969336;07/03/2019;06/03/2019 22:56:12;;0;78248;14867;;;102258;;;;;0;;;;0;27;2418;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;93969336;07/03/2019;;;;;;;;;;;;;;;;;;271;6725;18;
70;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;93969337;07/03/2019;06/03/2019 22:56:12;;0;75853;14412;;;93022;;;;;0;;;;0;27;2757;10;
71;33;Del Giro;92091000-9;Unilever Chile Ltda.;5478811;06/03/2019;06/03/2019 23:17:33;;0;43282;8224;;;51506;;;;;0;;;;0;;;;
72;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18498530;06/03/2019;07/03/2019 00:18:15;;0;14100;2679;;;16779;;;;;0;;;;0;;;;
73;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18500570;06/03/2019;07/03/2019 00:18:24;;0;70468;13389;;;83857;;;;;0;;;;0;;;;
74;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3310096;07/03/2019;07/03/2019 05:43:20;;0;50389;9574;;;59963;;;;;0;;;;0;;;;
75;33;Del Giro;94528000-K;Evercrisp;19505200;07/03/2019;07/03/2019 05:49:51;;0;49865;9474;;;59339;;;;;0;;;;0;;;;
76;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2115542;07/03/2019;07/03/2019 09:03:11;;0;20212;3840;;;24052;;;;;0;;;;0;;;;
77;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1717187;08/03/2019;07/03/2019 20:18:15;;0;19536;3712;;;23248;;;;;0;;;;0;;;;
78;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9312422;22/02/2019;07/03/2019 22:18:14;;0;91033;17296;;;108329;;;;;0;;;;0;;;;
79;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9312423;22/02/2019;07/03/2019 22:18:39;;0;97950;18611;;;116561;;;;;0;;;;0;;;;
80;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9368082;01/03/2019;08/03/2019 01:49:22;;0;19216;3651;;;22867;;;;;0;;;;0;;;;
81;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59544921;08/03/2019;08/03/2019 04:26:50;;0;35302;6707;;;42009;;;;;0;;;;0;;;;
82;33;Del Giro;80186300-0;CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.;29672297;08/03/2019;08/03/2019 05:10:00;;0;24645;4683;;;29328;;;;;0;;;;0;;;;
83;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;4653281;08/03/2019;08/03/2019 05:45:39;;0;45300;8607;;;53907;;;;;0;;;;0;;;;
84;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;69831171;08/03/2019;08/03/2019 09:24:50;;0;75872;14416;;;90288;;;;;0;;;;0;;;;
85;33;Del Giro;76905062-0;DISTRIBUIDORA , COMERCIALIZADORA DE PRODUCTOS DE REPOSTERIA Y BANQUETE;200;08/03/2019;08/03/2019 12:13:17;;0;13500;2565;;;16065;;;;;0;;;;0;;;;
86;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9394869;08/03/2019;08/03/2019 15:21:36;;0;21335;4054;;;25389;;;;;0;;;;0;;;;
87;33;Del Giro;82623500-4;Ideal S.A.;31367516;08/03/2019;08/03/2019 15:51:58;;0;22735;4320;;;27055;;;;;0;;;;0;;;;
88;33;Del Giro;96606310-6;BREDENMASTER SpA;1650552;09/03/2019;09/03/2019 04:56:41;;0;171237;32535;;;203772;;;;;0;;;;0;;;;
89;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5191448;09/03/2019;09/03/2019 05:20:20;;0;30233;5744;;;36478;;;;;0;;;;0;27;501;10;
90;33;Del Giro;76691578-7;AMASADOS SPA;1243;09/03/2019;09/03/2019 13:53:19;;0;81000;15390;;;96390;;;;;0;;;;0;;;;
91;33;Del Giro;76451652-4;MOVING FOOD CL SPA;4905;09/03/2019;09/03/2019 23:07:27;;0;133185;25305;;;158490;;;;;0;;;;0;;;;
92;33;Del Giro;84472400-4;Comercial Santa Elena S A;23587762;11/03/2019;09/03/2019 23:51:15;;0;43596;8283;;;51879;;;;;0;;;;0;;;;
93;33;Del Giro;76900884-5;LE?PAISAN SPA;193;10/03/2019;10/03/2019 12:35:51;;0;79200;15048;;;94248;;;;;0;;;;0;;;;
94;33;Del Giro;96606310-6;BREDENMASTER SpA;1650971;11/03/2019;11/03/2019 04:47:20;;0;281634;53510;;;335144;;;;;0;;;;0;;;;
95;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2835350;11/03/2019;11/03/2019 09:18:49;;0;54274;10312;;;64586;;;;;0;;;;0;;;;
96;33;Del Giro;76753819-7;HYG DISTRIBUCIONES SPA;16280;11/03/2019;11/03/2019 09:21:19;;0;34886;6628;;;41514;;;;;0;;;;0;;;;
97;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;2820;11/03/2019;11/03/2019 10:54:18;;0;135167;25682;;;160849;;;;;0;;;;0;;;;
98;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;6357;11/03/2019;11/03/2019 11:50:11;;0;71093;13508;;;84601;;;;;0;;;;0;;;;
99;33;Del Giro;22773596-1;FREDY ALFONSO ARDILA GARZON;6358;11/03/2019;11/03/2019 11:50:43;;0;71093;13508;;;84601;;;;;0;;;;0;;;;
100;33;Del Giro;76782875-6;DON PAN CHILE SPA;692;11/03/2019;11/03/2019 17:48:06;;0;20328;3862;;;24190;;;;;0;;;;0;;;;
101;33;Del Giro;79684790-5;Promerco S.A.;1228641;12/03/2019;12/03/2019 01:27:38;;0;161823;30746;;;198337;;;;;0;;;;0;271;3918;18;
;33;Del Giro;79684790-5;Promerco S.A.;1228641;12/03/2019;;;;;;;;;;;;;;;;;;27;1850;10;
102;33;Del Giro;79684790-5;Promerco S.A.;1228642;12/03/2019;12/03/2019 01:27:38;;0;19611;3726;;;23337;;;;;0;;;;0;;;;
103;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59583494;12/03/2019;12/03/2019 05:20:54;;0;52015;9883;;;61898;;;;;0;;;;0;;;;
104;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59583511;12/03/2019;12/03/2019 05:20:54;;0;34214;6501;;;44367;;;;;0;;;;0;271;1561;18;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59583511;12/03/2019;;;;;;;;;;;;;;;;;;27;2091;10;
105;33;Del Giro;82623500-4;Ideal S.A.;31367547;12/03/2019;12/03/2019 15:06:34;;0;36770;6986;;;43756;;;;;0;;;;0;;;;
106;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;197112;13/03/2019;12/03/2019 16:51:08;;0;26397;5015;;;31412;;;;;0;;;;0;;;;
107;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;182959;13/03/2019;12/03/2019 17:31:01;;0;35342;6715;;;42057;;;;;0;;;;0;;;;
108;33;Del Giro;11857096-0;CHRISTIAN MARCELO VALENZUELA CORTEZ;8;12/03/2019;12/03/2019 22:44:08;;0;8400;1596;;;9996;;;;;0;;;;0;;;;
109;33;Del Giro;81094100-6;COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA;18355026;13/03/2019;13/03/2019 00:03:24;;0;70099;13319;;;83418;;;;;0;;;;0;;;;
110;33;Del Giro;96606310-6;BREDENMASTER SpA;1652479;13/03/2019;13/03/2019 04:40:19;;0;205347;39016;;;244363;;;;;0;;;;0;;;;
111;33;Del Giro;5378634-0;OSCAR R. ARCAYA COBOS;442059;13/03/2019;13/03/2019 09:41:04;;0;49703;9444;;;59147;;;;;0;;;;0;;;;
112;33;Del Giro;76914504-4;COMERCIALIZADORA DEL SUR SPA;246;13/03/2019;13/03/2019 10:16:38;;0;111746;21232;;;132978;;;;;0;;;;0;;;;
113;33;Del Giro;76839154-8;GLOBAL VE SPA;1979;13/03/2019;13/03/2019 16:50:12;;0;93486;17762;;;116160;;;;;0;;;;0;27;4912;10;
114;33;Del Giro;76779025-2;GRUPO HR  SPA;179;13/03/2019;13/03/2019 17:54:30;;0;24370;4630;;;29000;;;;;0;;;;0;;;;
115;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;288770;13/03/2019;13/03/2019 19:04:36;;0;22682;4310;;;26992;;;;;0;;;;0;;;;
116;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94213223;14/03/2019;13/03/2019 22:09:04;;0;59252;11258;;;74184;;;;;0;;;;0;27;1349;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94213223;14/03/2019;;;;;;;;;;;;;;;;;;271;2325;18;
117;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94213224;14/03/2019;13/03/2019 22:09:04;;0;63389;12044;;;80341;;;;;0;;;;0;27;4908;10;
118;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;94213225;14/03/2019;13/03/2019 22:09:04;;0;19166;3642;;;23071;;;;;0;;;;0;27;263;10;
119;33;Del Giro;92091000-9;Unilever Chile Ltda.;5480240;13/03/2019;14/03/2019 00:41:31;;0;124153;23588;;;147741;;;;;0;;;;0;;;;
120;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18574073;13/03/2019;14/03/2019 00:52:46;;0;143023;27175;;;170198;;;;;0;;;;0;;;;
121;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;18572259;13/03/2019;14/03/2019 00:52:40;;0;20720;3937;;;24657;;;;;0;;;;0;;;;
122;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2123917;14/03/2019;14/03/2019 01:09:59;;0;8010;1522;;;9532;;;;;0;;;;0;;;;
123;33;Del Giro;96557910-9;Alimentos y Frutos S.A.;4192122;14/03/2019;14/03/2019 03:03:40;;0;19467;3699;;;23166;;;;;0;;;;0;;;;
124;33;Del Giro;76462500-5;SURTI VENTAS S.A.;3315945;14/03/2019;14/03/2019 05:03:52;;0;61076;11604;;;72680;;;;;0;;;;0;;;;
125;33;Del Giro;94528000-K;Evercrisp;19524154;15/03/2019;14/03/2019 05:49:30;;0;73285;13924;;;87209;;;;;0;;;;0;;;;
126;33;Del Giro;76451652-4;MOVING FOOD CL SPA;4986;13/03/2019;14/03/2019 08:29:53;;0;123980;23556;;;147536;;;;;0;;;;0;;;;
127;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1720027;15/03/2019;14/03/2019 17:47:30;;0;21242;4036;;;25652;;;;;0;;;;0;19;374;12;
128;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;4675340;15/03/2019;15/03/2019 05:20:58;;0;39829;7568;;;47397;;;;;0;;;;0;;;;
129;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59625346;15/03/2019;15/03/2019 05:39:20;;0;23921;4545;;;30876;;;;;0;;;;0;27;1630;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59625346;15/03/2019;;;;;;;;;;;;;;;;;;271;780;18;
130;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59625352;15/03/2019;15/03/2019 05:39:20;;0;16066;3053;;;19262;;;;;0;;;;0;27;143;10;
131;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2847106;15/03/2019;15/03/2019 06:20:39;;0;97073;18444;;;115517;;;;;0;;;;0;;;;
132;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;69831372;15/03/2019;15/03/2019 09:25:51;;0;57840;10990;;;68830;;;;;0;;;;0;;;;
133;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;9394946;15/03/2019;15/03/2019 12:59:44;;0;30700;5833;;;36533;;;;;0;;;;0;;;;
134;33;Del Giro;82623500-4;Ideal S.A.;31367583;15/03/2019;15/03/2019 17:23:09;;0;42000;7980;;;49980;;;;;0;;;;0;;;;
135;33;Del Giro;96721840-5;CECINAS SAN PABLO LTDA.;1165443;16/03/2019;15/03/2019 20:36:22;;0;17000;3230;;;20230;;;;;0;;;;0;;;;
136;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;5205030;16/03/2019;16/03/2019 02:51:42;;0;17040;3238;;;20744;;;;;0;;;;0;27;466;10;
137;33;Del Giro;96606310-6;BREDENMASTER SpA;1654669;16/03/2019;16/03/2019 04:27:39;;0;168230;31964;;;200194;;;;;0;;;;0;;;;
138;33;Del Giro;84472400-4;Comercial Santa Elena S A;23618315;18/03/2019;16/03/2019 22:37:26;;0;37509;7127;;;44636;;;;;0;;;;0;;;;
139;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;2123916;14/03/2019;17/03/2019 05:18:49;;0;51986;9877;;;61863;;;;;0;;;;0;;;;
140;33;Del Giro;96606310-6;BREDENMASTER SpA;1655195;18/03/2019;18/03/2019 05:27:40;;0;238718;45356;;;284074;;;;;0;;;;0;;;;
141;33;Del Giro;76619235-1;COMERCIALIZADORA NISSI LIMITADA;10876;11/03/2019;18/03/2019 16:18:41;;0;111261;21139;;;132400;;;;;0;;;;0;;;;
142;33;Del Giro;76876252-K;AGUA PURIFICADA ESTRELLA GREEN SPA;2883;18/03/2019;18/03/2019 17:30:04;;0;44218;8401;;;52619;;;;;0;;;;0;;;;
143;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59658459;19/03/2019;19/03/2019 02:36:06;;0;73430;13952;;;96236;;;;;0;;;;0;27;3418;10;
;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59658459;19/03/2019;;;;;;;;;;;;;;;;;;271;5436;18;
144;33;Del Giro;91144000-8;Embotelladora Andina S.A.;59658464;19/03/2019;19/03/2019 02:36:06;;0;88899;16891;;;108654;;;;;0;;;;0;27;1255;10;
