Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
12;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;133117;23/02/2018;22/02/2018 18:43:04;;0;13710;2605;;;16315;;;;;0;;;;0;;;;
13;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1558716;23/02/2018;22/02/2018 19:01:17;;0;7800;1482;;;9282;;;;;0;;;;0;;;;
14;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;818405;23/02/2018;22/02/2018 20:11:31;;0;33274;6322;;;39596;;;;;0;;;;0;;;;
15;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;818607;23/02/2018;22/02/2018 20:24:06;;0;29591;5622;;;35213;;;;;0;;;;0;;;;
16;33;Del Giro;92091000-9;Unilever Chile Ltda.;5181224;23/02/2018;23/02/2018 00:30:08;;0;148807;28273;;;177080;;;;;0;;;;0;;;;
17;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2017618;23/02/2018;23/02/2018 11:18:42;;0;62764;11925;;;74689;;;;;0;;;;0;;;;
18;33;Del Giro;79684790-5;Promerco S.A.;1057421;26/02/2018;23/02/2018 21:03:07;;0;10368;1970;;;13369;;;;;0;;;;0;271;663;18;
;33;Del Giro;79684790-5;Promerco S.A.;1057421;26/02/2018;;;;;;;;;;;;;;;;;;27;368;10;
19;33;Del Giro;96606310-6;BREDENMASTER S.A.;1353748;24/02/2018;24/02/2018 02:26:54;;0;80326;15262;;;95588;;;;;0;;;;0;;;;
20;33;Del Giro;76691578-7;AMASADOS SPA;476;24/02/2018;24/02/2018 11:59:42;;0;36808;6994;;;43802;;;;;0;;;;0;;;;
21;33;Del Giro;96606310-6;BREDENMASTER S.A.;1354256;26/02/2018;26/02/2018 04:40:40;;0;231307;43949;;;275256;;;;;0;;;;0;;;;
22;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2209;26/02/2018;26/02/2018 11:17:21;;0;68765;13065;;;81830;;;;;0;;;;0;;;;
23;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5321;26/02/2018;26/02/2018 11:44:48;;0;61250;11638;;;72888;;;;;0;;;;0;;;;
24;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;23098;20/02/2018;26/02/2018 18:04:26;;0;13890;2639;;;16529;;;;;0;;;;0;;;;
25;33;Del Giro;76880070-7;PROSEGUR ACTIVA SERVICIOS CHILE LTDA;837588;28/02/2018;27/02/2018 13:33:57;;0;34951;6641;;;41592;;;;;0;;;;0;;;;
26;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;820811;28/02/2018;27/02/2018 21:02:05;;0;16637;3161;;;19798;;;;;0;;;;0;;;;
27;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;821094;28/02/2018;27/02/2018 21:19:15;;0;54723;10397;;;65120;;;;;0;;;;0;;;;
28;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;146109;28/02/2018;28/02/2018 12:44:42;;0;18515;3518;;;23406;;;;;0;;;;0;24;1373;0;
29;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;138646;28/02/2018;28/02/2018 17:50:25;;0;15120;2873;;;17993;;;;;0;;;;0;;;;
30;33;Del Giro;76561011-7;Alimentos Cruzbeza;69872;01/03/2018;28/02/2018 19:46:38;;0;42292;8035;;;50327;;;;;0;;;;0;;;;
31;33;Del Giro;76773067-5;SOCIEDAD COMERCIAL AGRICOLA VIDA FRUTOS LIMITADA;133;28/02/2018;01/03/2018 00:20:34;;0;21475;4080;;;25555;;;;;0;;;;0;;;;
32;33;Del Giro;96606310-6;BREDENMASTER S.A.;1356241;01/03/2018;01/03/2018 02:08:57;;0;116581;22151;;;138732;;;;;0;;;;0;;;;
33;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14887450;28/02/2018;01/03/2018 01:09:56;;0;9330;1773;;;11103;;;;;0;;;;0;;;;
34;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14889924;28/02/2018;01/03/2018 01:10:08;;0;203243;38617;;;241860;;;;;0;;;;0;;;;
35;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033687;01/03/2018;01/03/2018 01:32:57;;0;74126;14084;;;95564;;;;;0;;;;0;271;5751;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033687;01/03/2018;;;;;;;;;;;;;;;;;;27;1603;10;
36;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033688;01/03/2018;01/03/2018 01:32:57;;0;87422;16610;;;107430;;;;;0;;;;0;271;784;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033688;01/03/2018;;;;;;;;;;;;;;;;;;27;2614;10;
37;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033689;01/03/2018;01/03/2018 01:32:57;;0;40342;7665;;;50932;;;;;0;;;;0;27;2925;10;
38;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82033690;01/03/2018;01/03/2018 01:32:57;;0;48548;9224;;;59658;;;;;0;;;;0;27;1886;10;
39;33;Del Giro;94528000-K;Evercrisp;15887360;01/03/2018;01/03/2018 03:38:07;;0;48823;9276;;;58099;;;;;0;;;;0;;;;
40;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1461500;28/02/2018;01/03/2018 03:49:21;;0;38922;7395;;;46317;;;;;0;;;;0;;;;
41;33;Del Giro;96689310-9;TRANSBANK S.A.;24503429;26/02/2018;01/03/2018 10:21:11;;0;53232;10114;;;63346;;;;;0;;;;0;;;;
42;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1461501;28/02/2018;01/03/2018 13:12:43;;0;18005;3421;;;21426;;;;;0;;;;0;;;;
43;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1561784;02/03/2018;01/03/2018 20:20:27;;0;30904;5872;;;37521;;;;;0;;;;0;19;745;12;
44;33;Del Giro;76561011-7;Alimentos Cruzbeza;69945;02/03/2018;01/03/2018 20:34:49;;0;48200;9158;;;57358;;;;;0;;;;0;;;;
45;33;Del Giro;77704340-4;ALIMENTOS DAILY FRESH S.A;787638;02/03/2018;01/03/2018 21:08:46;;0;22807;4333;;;27140;;;;;0;;;;0;;;;
46;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54069914;02/03/2018;01/03/2018 23:29:28;;0;108917;20694;;;142090;;;;;0;;;;0;27;5116;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54069914;02/03/2018;;;;;;;;;;;;;;;;;;271;7363;18;
47;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2031664;02/03/2018;02/03/2018 05:57:49;;0;72297;13736;;;88299;;;;;0;;;;0;271;2266;18;
48;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;65273777;02/03/2018;02/03/2018 09:57:05;;0;71535;13592;;;85127;;;;;0;;;;0;;;;
49;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;135163;02/03/2018;02/03/2018 10:17:24;;0;50412;9578;;;60918;;;;;0;;;;0;27;928;10;
50;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5414;02/03/2018;02/03/2018 11:41:47;;0;49088;9327;;;58415;;;;;0;;;;0;;;;
51;33;Del Giro;76691578-7;AMASADOS SPA;494;03/03/2018;02/03/2018 11:53:14;;0;17606;3345;;;20951;;;;;0;;;;0;;;;
52;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;170178;05/03/2018;02/03/2018 16:55:12;;0;7764;1475;;;9239;;;;;0;;;;0;;;;
53;33;Del Giro;82623500-4;Ideal S.A.;28340402;02/03/2018;02/03/2018 19:03:09;;0;40436;7683;;;48119;;;;;0;;;;0;;;;
54;33;Del Giro;79684790-5;Promerco S.A.;1059399;05/03/2018;02/03/2018 21:11:04;;0;16989;3228;;;20880;;;;;0;;;;0;271;663;18;
55;33;Del Giro;96606310-6;BREDENMASTER S.A.;1357771;03/03/2018;03/03/2018 01:47:44;;0;93568;17778;;;111346;;;;;0;;;;0;;;;
56;33;Del Giro;96689310-9;TRANSBANK S.A.;24644678;27/02/2018;04/03/2018 12:26:18;;0;84205;15999;;;100204;;;;;0;;;;0;;;;
57;33;Del Giro;76568660-1;EASY RETAIL S A;17172101;04/03/2018;04/03/2018 14:59:08;;0;3345;635;;;3980;;;;;0;;;;0;;;;
58;33;Del Giro;96606310-6;BREDENMASTER S.A.;1358266;05/03/2018;05/03/2018 05:09:33;;0;275274;52302;;;327576;;;;;0;;;;0;;;;
59;33;Del Giro;76018520-5;IMPORTADORA Y EXPORTADORA ALTAMIRA SPA;29297;28/02/2018;05/03/2018 11:46:50;;0;26706;5074;;;33199;;;;;0;;;;0;271;1419;18;
60;33;Del Giro;76018520-5;IMPORTADORA Y EXPORTADORA ALTAMIRA SPA;29301;28/02/2018;05/03/2018 11:50:22;;0;46218;8781;;;54999;;;;;0;;;;0;;;;
61;33;Del Giro;76255879-3;IMPORTACIONES PROGLOBAL LIMITADA;6826;05/03/2018;05/03/2018 13:24:22;;0;11754;2233;;;13987;;;;;0;;;;0;;;;
62;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2284;05/03/2018;05/03/2018 14:55:30;;0;62039;11787;;;73826;;;;;0;;;;0;;;;
63;33;Del Giro;76039539-0;COMERCIAL DISCOBER LIMITADA;822234;06/03/2018;05/03/2018 17:47:03;;0;61766;11736;;;73502;;;;;0;;;;0;;;;
64;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;824419;06/03/2018;05/03/2018 22:19:16;;0;34790;6610;;;41400;;;;;0;;;;0;;;;
65;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;824441;06/03/2018;05/03/2018 22:20:38;;0;27426;5211;;;32637;;;;;0;;;;0;;;;
66;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54114400;06/03/2018;06/03/2018 00:21:47;;0;135470;25739;;;173876;;;;;0;;;;0;271;6497;18;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54114400;06/03/2018;;;;;;;;;;;;;;;;;;27;6170;10;
67;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5549;03/03/2018;06/03/2018 11:13:36;;0;35690;6781;;;42471;;;;;0;;;;0;;;;
68;33;Del Giro;76491752-9;DISTRIBUIDORA PARCELA Z SPA;6811;06/03/2018;06/03/2018 11:16:27;;0;16638;3161;;;19799;;;;;0;;;;0;;;;
69;33;Del Giro;76491752-9;DISTRIBUIDORA PARCELA Z SPA;6828;06/03/2018;06/03/2018 15:15:13;;0;11428;2171;;;13599;;;;;0;;;;0;;;;
70;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;170351;07/03/2018;06/03/2018 17:54:23;;0;28159;5350;;;33509;;;;;0;;;;0;;;;
71;33;Del Giro;82623500-4;Ideal S.A.;28340436;06/03/2018;06/03/2018 18:23:32;;0;6984;1327;;;8311;;;;;0;;;;0;;;;
72;33;Del Giro;99524690-2;SDA S.A.;656794;07/03/2018;07/03/2018 03:05:19;;0;30540;5803;;;36343;;;;;0;;;;0;;;;
73;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;3130051;07/03/2018;07/03/2018 05:31:11;;0;52402;9956;;;62358;;;;;0;;;;0;;;;
74;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;146975;07/03/2018;07/03/2018 08:02:35;;0;42565;8087;;;52592;;;;;0;;;;0;24;1940;0;
75;33;Del Giro;76770496-8;PUNTO LATINO SPA;347;07/03/2018;07/03/2018 10:45:46;;0;81883;15558;;;97441;;;;;0;;;;0;;;;
76;33;Del Giro;76088053-1;IMPORTADORA Y EXPORTADORA YAGO LIMITADA;482;07/03/2018;07/03/2018 12:03:05;;0;44651;8484;;;57600;;;;;0;;;;0;27;4465;10;
77;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5483;07/03/2018;07/03/2018 12:43:53;;0;174360;33128;;;207488;;;;;0;;;;0;;;;
78;33;Del Giro;76770496-8;PUNTO LATINO SPA;349;07/03/2018;07/03/2018 14:52:57;;0;88739;16860;;;105599;;;;;0;;;;0;;;;
79;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1470231;08/03/2018;07/03/2018 17:41:17;;0;36862;7004;;;43866;;;;;0;;;;0;;;;
80;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;140995;07/03/2018;07/03/2018 17:46:48;;0;36204;6879;;;43083;;;;;0;;;;0;;;;
81;33;Del Giro;76561011-7;Alimentos Cruzbeza;70471;08/03/2018;07/03/2018 20:26:26;;0;15930;3027;;;18957;;;;;0;;;;0;;;;
82;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82291496;08/03/2018;07/03/2018 23:35:47;;0;70230;13344;;;90008;;;;;0;;;;0;27;3067;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82291496;08/03/2018;;;;;;;;;;;;;;;;;;271;3367;18;
83;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82291497;08/03/2018;07/03/2018 23:35:47;;0;17112;3251;;;21051;;;;;0;;;;0;27;688;10;
84;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82291498;08/03/2018;07/03/2018 23:35:47;;0;43149;8198;;;51831;;;;;0;;;;0;27;484;10;
85;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1470232;08/03/2018;08/03/2018 00:50:19;;0;15701;2983;;;18684;;;;;0;;;;0;;;;
86;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14960194;07/03/2018;08/03/2018 01:00:26;;0;72880;13847;;;86727;;;;;0;;;;0;;;;
87;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14961785;07/03/2018;08/03/2018 01:00:34;;0;100806;19153;;;119959;;;;;0;;;;0;;;;
88;33;Del Giro;96606310-6;BREDENMASTER S.A.;1360617;08/03/2018;08/03/2018 01:46:27;;0;156564;29748;;;186312;;;;;0;;;;0;;;;
89;33;Del Giro;94528000-K;Evercrisp;15906282;08/03/2018;08/03/2018 02:42:41;;0;40030;7606;;;47636;;;;;0;;;;0;;;;
90;33;Del Giro;96557910-9;Alimentos y Frutos S.A.;3584824;08/03/2018;08/03/2018 03:50:09;;0;6203;1179;;;7382;;;;;0;;;;0;;;;
91;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;137389;09/03/2018;08/03/2018 18:17:28;;0;42984;8167;;;51952;;;;;0;;;;0;27;801;10;
92;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1564716;09/03/2018;08/03/2018 20:14:40;;0;14910;2833;;;17743;;;;;0;;;;0;;;;
93;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54165041;09/03/2018;08/03/2018 23:28:41;;0;91503;17386;;;116287;;;;;0;;;;0;27;3159;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54165041;09/03/2018;;;;;;;;;;;;;;;;;;271;4239;18;
94;33;Del Giro;92091000-9;Unilever Chile Ltda.;5185885;09/03/2018;09/03/2018 00:40:25;;0;82372;15651;;;98023;;;;;0;;;;0;;;;
95;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;3138769;09/03/2018;09/03/2018 05:54:44;;0;58533;11121;;;69654;;;;;0;;;;0;;;;
96;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2048034;09/03/2018;09/03/2018 08:33:21;;0;61571;11698;;;74537;;;;;0;;;;0;271;1268;18;
97;33;Del Giro;76784574-K;COTECA SPA;32;09/03/2018;09/03/2018 12:30:52;;0;81752;15533;;;97285;;;;;0;;;;0;;;;
98;33;Del Giro;82623500-4;Ideal S.A.;28480531;09/03/2018;09/03/2018 19:13:05;;0;68856;13083;;;81939;;;;;0;;;;0;;;;
99;33;Del Giro;79684790-5;Promerco S.A.;1054547;12/03/2018;09/03/2018 21:11:03;;0;18254;3468;;;22385;;;;;0;;;;0;271;663;18;
100;33;Del Giro;96606310-6;BREDENMASTER S.A.;1362377;10/03/2018;10/03/2018 03:38:30;;0;142436;27063;;;169499;;;;;0;;;;0;;;;
101;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;4521097;10/03/2018;10/03/2018 06:53:35;;0;22375;4251;;;27565;;;;;0;;;;0;27;939;13;
102;33;Del Giro;77704340-4;ALIMENTOS DAILY FRESH S.A;790143;12/03/2018;11/03/2018 17:46:41;;0;27792;5280;;;33072;;;;;0;;;;0;;;;
103;33;Del Giro;96606310-6;BREDENMASTER S.A.;1362813;12/03/2018;12/03/2018 05:06:49;;0;185373;35221;;;220594;;;;;0;;;;0;;;;
104;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2330;12/03/2018;12/03/2018 10:30:09;;0;96417;18319;;;114736;;;;;0;;;;0;;;;
105;33;Del Giro;76039539-0;COMERCIAL DISCOBER LIMITADA;824053;13/03/2018;12/03/2018 17:34:37;;0;30318;5760;;;36078;;;;;0;;;;0;;;;
106;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5642;11/03/2018;12/03/2018 20:56:29;;0;31638;6011;;;37649;;;;;0;;;;0;;;;
107;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54215157;13/03/2018;12/03/2018 23:51:13;;0;59057;11221;;;73302;;;;;0;;;;0;27;424;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54215157;13/03/2018;;;;;;;;;;;;;;;;;;271;2600;18;
108;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;65274062;13/03/2018;13/03/2018 08:59:40;;0;81498;15485;;;96983;;;;;0;;;;0;;;;
109;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;170703;14/03/2018;13/03/2018 15:50:19;;0;18733;3559;;;22292;;;;;0;;;;0;;;;
110;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;147658;14/03/2018;13/03/2018 18:04:13;;0;64590;12272;;;79775;;;;;0;;;;0;24;2913;0;
111;33;Del Giro;82623500-4;Ideal S.A.;28480571;13/03/2018;13/03/2018 18:26:57;;0;26404;5017;;;31421;;;;;0;;;;0;;;;
112;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;828673;14/03/2018;13/03/2018 20:27:30;;0;36908;7013;;;43921;;;;;0;;;;0;;;;
113;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;828933;14/03/2018;13/03/2018 20:43:14;;0;40989;7788;;;48777;;;;;0;;;;0;;;;
114;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5604;14/03/2018;14/03/2018 11:13:41;;0;117810;22384;;;140194;;;;;0;;;;0;;;;
115;33;Del Giro;77564110-K;INVERSIONES RODRIGO CABEZAS LTDA.;143011;14/03/2018;14/03/2018 17:41:29;;0;21966;4174;;;26140;;;;;0;;;;0;;;;
116;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1479500;15/03/2018;14/03/2018 19:01:47;;0;34074;6474;;;40548;;;;;0;;;;0;;;;
117;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;7853365;07/03/2018;14/03/2018 19:02:45;;0;9594;1823;;;11417;;;;;0;;;;0;;;;
118;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;7853374;09/03/2018;14/03/2018 19:59:58;;0;78865;14984;;;93849;;;;;0;;;;0;;;;
119;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1479499;15/03/2018;14/03/2018 21:01:07;;0;58387;11094;;;69481;;;;;0;;;;0;;;;
120;33;Del Giro;92091000-9;Unilever Chile Ltda.;5214871;14/03/2018;14/03/2018 23:40:24;;0;111495;21185;;;132680;;;;;0;;;;0;;;;
121;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;15029298;14/03/2018;15/03/2018 00:11:09;;0;14470;2749;;;17219;;;;;0;;;;0;;;;
122;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;15031366;14/03/2018;15/03/2018 00:11:19;;0;136077;25856;;;161933;;;;;0;;;;0;;;;
123;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544723;15/03/2018;15/03/2018 00:19:27;;0;78635;14941;;;100796;;;;;0;;;;0;271;4305;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544723;15/03/2018;;;;;;;;;;;;;;;;;;27;2915;10;
124;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544724;15/03/2018;15/03/2018 00:19:27;;0;63767;12116;;;81418;;;;;0;;;;0;27;890;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544724;15/03/2018;;;;;;;;;;;;;;;;;;271;4645;18;
125;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544725;15/03/2018;15/03/2018 00:19:27;;0;68421;13000;;;87072;;;;;0;;;;0;27;2633;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544725;15/03/2018;;;;;;;;;;;;;;;;;;271;3018;18;
126;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544726;15/03/2018;15/03/2018 00:19:27;;0;73441;13954;;;89646;;;;;0;;;;0;27;2251;10;
127;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;82544727;15/03/2018;15/03/2018 00:19:27;;0;6465;1228;;;8152;;;;;0;;;;0;27;459;10;
128;33;Del Giro;94528000-K;Evercrisp;15912973;15/03/2018;15/03/2018 02:30:04;;0;48153;9149;;;57302;;;;;0;;;;0;;;;
129;33;Del Giro;96606310-6;BREDENMASTER S.A.;1365197;15/03/2018;15/03/2018 04:23:58;;0;145786;27700;;;173486;;;;;0;;;;0;;;;
130;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;139638;16/03/2018;15/03/2018 18:23:48;;0;52792;10030;;;62822;;;;;0;;;;0;;;;
131;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54267660;16/03/2018;16/03/2018 01:26:41;;0;87254;16578;;;112894;;;;;0;;;;0;27;2417;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;54267660;16/03/2018;;;;;;;;;;;;;;;;;;271;6645;18;
132;33;Del Giro;76481576-9;ASF LOGISTICA SPA;2062878;16/03/2018;16/03/2018 05:58:23;;0;57950;11010;;;70273;;;;;0;;;;0;271;1313;18;
133;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA;3159457;16/03/2018;16/03/2018 06:37:43;;0;51581;9800;;;61381;;;;;0;;;;0;;;;
134;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;65274178;16/03/2018;16/03/2018 09:48:29;;0;33075;6284;;;39359;;;;;0;;;;0;;;;
135;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1568245;16/03/2018;16/03/2018 11:40:39;;0;29319;5571;;;34890;;;;;0;;;;0;;;;
136;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;23569;05/03/2018;16/03/2018 12:04:33;;0;13890;2639;;;16529;;;;;0;;;;0;;;;
137;33;Del Giro;76491752-9;DISTRIBUIDORA PARCELA Z SPA;7020;13/03/2018;16/03/2018 15:02:18;;0;15966;3034;;;19000;;;;;0;;;;0;;;;
138;33;Del Giro;76691578-7;AMASADOS SPA;521;16/03/2018;16/03/2018 15:25:44;;0;33510;6367;;;39877;;;;;0;;;;0;;;;
139;33;Del Giro;82623500-4;Ideal S.A.;28480630;16/03/2018;16/03/2018 17:00:06;;0;37692;7161;;;44853;;;;;0;;;;0;;;;
140;33;Del Giro;79684790-5;Promerco S.A.;1056635;19/03/2018;16/03/2018 22:26:56;;0;58576;11129;;;69705;;;;;0;;;;0;;;;
141;33;Del Giro;96606310-6;BREDENMASTER S.A.;1366785;17/03/2018;17/03/2018 01:47:27;;0;154433;29342;;;183775;;;;;0;;;;0;;;;
142;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5708;16/03/2018;17/03/2018 15:32:14;;0;23866;4535;;;28401;;;;;0;;;;0;;;;
