Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
56;33;Del Giro;79684790-5;Promerco S.A.;1047934;05/02/2018;02/02/2018 20:35:30;;0;31251;5938;;;37557;;;;;0;;;;0;27;368;10;
57;33;Del Giro;96565260-4;TRESMONTES LUCCHETTI SERVICIOS S.A.;4460345;03/02/2018;03/02/2018 04:13:27;;0;13011;2472;;;16784;;;;;0;;;;0;27;1301;13;
58;33;Del Giro;76784574-K;COTECA SPA;15;03/02/2018;03/02/2018 23:11:58;;0;30040;5708;;;35748;;;;;0;;;;0;;;;
59;33;Del Giro;76481576-9;ASF LOGISTICA SPA;1978789;05/02/2018;05/02/2018 08:12:01;;0;94446;17945;;;112915;;;;;0;;;;0;27;524;10;
60;33;Del Giro;76481576-9;ASF LOGISTICA SPA;1978790;05/02/2018;05/02/2018 08:12:08;;0;3700;703;;;4603;;;;;0;;;;0;27;200;10;
61;33;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;2398602;05/02/2018;05/02/2018 08:41:30;;0;32721;6216;;;38937;;;;;0;;;;0;;;;
62;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2019;05/02/2018;05/02/2018 15:56:03;;0;60857;11563;;;72420;;;;;0;;;;0;;;;
63;33;Del Giro;79684790-5;Promerco S.A.;1048139;06/02/2018;05/02/2018 20:35:25;;0;31251;5938;;;37557;;;;;0;;;;0;27;368;10;
64;33;Del Giro;82623500-4;Ideal S.A.;28130675;06/02/2018;06/02/2018 16:35:37;;0;31606;6005;;;37611;;;;;0;;;;0;;;;
65;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;144365;07/02/2018;06/02/2018 18:27:36;;0;4774;907;;;6540;;;;;0;;;;0;24;859;0;
66;33;Del Giro;96606310-6;BREDENMASTER S.A.;1341874;03/02/2018;06/02/2018 18:39:04;;0;110520;20999;;;131519;;;;;0;;;;0;;;;
67;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5224;04/02/2018;06/02/2018 19:55:46;;0;21261;4040;;;25301;;;;;0;;;;0;;;;
68;33;Del Giro;96606310-6;BREDENMASTER S.A.;1342445;05/02/2018;06/02/2018 19:01:56;;0;113377;21542;;;134919;;;;;0;;;;0;;;;
69;33;Del Giro;96606310-6;BREDENMASTER S.A.;1343100;06/02/2018;06/02/2018 23:44:14;;0;18229;3464;;;21693;;;;;0;;;;0;;;;
70;33;Del Giro;76018520-5;IMPORTADORA Y EXPORTADORA ALTAMIRA SPA;28524;07/02/2018;07/02/2018 09:23:54;;0;51415;9769;;;65599;;;;;0;;;;0;271;4415;18;
71;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5022;07/02/2018;07/02/2018 11:06:38;;0;76860;14603;;;91463;;;;;0;;;;0;;;;
72;33;Del Giro;76432368-8;DISTRIBUIDORA FRIO EXPRESS LIMITADA;22569;06/02/2018;07/02/2018 19:09:57;;0;13890;2639;;;16529;;;;;0;;;;0;;;;
73;33;Del Giro;76561011-7;Alimentos Cruzbeza;67860;08/02/2018;07/02/2018 21:33:11;;0;25857;4913;;;30770;;;;;0;;;;0;;;;
74;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;128828;08/02/2018;07/02/2018 19:20:07;;0;17228;3273;;;20501;;;;;0;;;;0;;;;
75;33;Del Giro;77704340-4;ALIMENTOS DAILY FRESH S.A;781802;08/02/2018;07/02/2018 21:10:46;;0;23796;4521;;;28317;;;;;0;;;;0;;;;
76;33;Del Giro;76047659-5;Comercial Ferrbest S.A.;1440404;08/02/2018;07/02/2018 23:24:42;;0;39091;7427;;;46518;;;;;0;;;;0;;;;
77;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81271687;08/02/2018;08/02/2018 00:22:45;;0;87787;16680;;;112487;;;;;0;;;;0;271;3581;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81271687;08/02/2018;;;;;;;;;;;;;;;;;;27;4439;10;
78;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81271688;08/02/2018;08/02/2018 00:22:45;;0;46618;8857;;;56365;;;;;0;;;;0;27;890;10;
79;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81271689;08/02/2018;08/02/2018 00:22:45;;0;73505;13966;;;90991;;;;;0;;;;0;27;3520;10;
80;33;Del Giro;96606310-6;BREDENMASTER S.A.;1344487;08/02/2018;08/02/2018 01:54:18;;0;225726;42888;;;268614;;;;;0;;;;0;;;;
81;33;Del Giro;94528000-K;Evercrisp;15844787;08/02/2018;08/02/2018 02:57:19;;0;42284;8034;;;50318;;;;;0;;;;0;;;;
82;33;Del Giro;76306723-8;DISTRIBUIDORA INICIO LTDA.;21243;07/02/2018;08/02/2018 09:40:57;;0;147803;28083;;;191546;;;;;0;;;;0;271;10338;18;
;33;Del Giro;76306723-8;DISTRIBUIDORA INICIO LTDA.;21243;07/02/2018;;;;;;;;;;;;;;;;;;27;5321;10;
83;33;Del Giro;76306723-8;DISTRIBUIDORA INICIO LTDA.;21244;07/02/2018;08/02/2018 09:41:01;;0;17238;3275;;;21899;;;;;0;;;;0;27;1386;10;
84;33;Del Giro;76770496-8;PUNTO LATINO SPA;280;08/02/2018;08/02/2018 15:56:42;;0;167011;31732;;;198743;;;;;0;;;;0;;;;
85;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA.;3962967;08/02/2018;08/02/2018 19:41:27;;0;14635;2780;;;17415;;;;;0;;;;0;;;;
86;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;812055;09/02/2018;08/02/2018 20:38:13;;0;29282;5564;;;34846;;;;;0;;;;0;;;;
87;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14707009;08/02/2018;09/02/2018 00:44:51;;0;163153;30999;;;194152;;;;;0;;;;0;;;;
88;33;Del Giro;76763819-1;MEGASWEET SPA;1051;09/02/2018;09/02/2018 00:53:48;;0;114707;21794;;;136501;;;;;0;;;;0;;;;
89;33;Del Giro;76481576-9;ASF LOGISTICA SPA;1989172;09/02/2018;09/02/2018 06:09:41;;0;34420;6540;;;41806;;;;;0;;;;0;271;846;18;
90;33;Del Giro;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA.;64672277;09/02/2018;09/02/2018 09:13:56;;0;18260;3469;;;21729;;;;;0;;;;0;;;;
91;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5049;09/02/2018;09/02/2018 10:56:21;;0;156230;29684;;;185914;;;;;0;;;;0;;;;
92;33;Del Giro;82623500-4;Ideal S.A.;28130701;09/02/2018;09/02/2018 16:24:57;;0;35355;6717;;;42072;;;;;0;;;;0;;;;
93;33;Del Giro;76691578-7;AMASADOS SPA;449;10/02/2018;09/02/2018 20:55:53;;0;36914;7014;;;43928;;;;;0;;;;0;;;;
94;33;Del Giro;79684790-5;Promerco S.A.;1049594;12/02/2018;09/02/2018 21:03:16;;0;27283;5184;;;32467;;;;;0;;;;0;;;;
95;33;Del Giro;96689310-9;TRANSBANK S.A.;24408794;30/01/2018;09/02/2018 21:26:45;;0;95633;18170;;;113803;;;;;0;;;;0;;;;
96;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53828380;10/02/2018;09/02/2018 23:50:20;;0;52052;9890;;;62917;;;;;0;;;;0;27;975;10;
97;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53828381;10/02/2018;09/02/2018 23:50:20;;0;49608;9426;;;59947;;;;;0;;;;0;27;913;10;
98;33;Del Giro;96606310-6;BREDENMASTER S.A.;1345899;10/02/2018;10/02/2018 04:30:38;;0;86611;16456;;;103067;;;;;0;;;;0;;;;
99;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5280;10/02/2018;10/02/2018 15:56:01;;0;14537;2762;;;17299;;;;;0;;;;0;;;;
100;33;Del Giro;96606310-6;BREDENMASTER S.A.;1346407;12/02/2018;12/02/2018 05:41:34;;0;175636;33371;;;209007;;;;;0;;;;0;;;;
101;33;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;2411293;12/02/2018;12/02/2018 07:17:21;;0;23289;4424;;;28312;;;;;0;;;;0;271;599;18;
102;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2086;12/02/2018;12/02/2018 10:01:47;;0;43881;8337;;;52218;;;;;0;;;;0;;;;
103;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5079;12/02/2018;12/02/2018 11:40:50;;0;84735;16100;;;100835;;;;;0;;;;0;;;;
104;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;144919;14/02/2018;13/02/2018 15:57:30;;0;10270;1951;;;13248;;;;;0;;;;0;24;1027;0;
105;33;Del Giro;82623500-4;Ideal S.A.;28130725;13/02/2018;13/02/2018 16:49:22;;0;22565;4287;;;26852;;;;;0;;;;0;;;;
106;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;813873;14/02/2018;13/02/2018 20:08:51;;0;33274;6322;;;39596;;;;;0;;;;0;;;;
107;33;Del Giro;78383730-7;AVICOLA Y COMERCIAL EL TOCO LTDA;813994;14/02/2018;13/02/2018 20:16:06;;0;42551;8085;;;50636;;;;;0;;;;0;;;;
108;33;Del Giro;76561011-7;Alimentos Cruzbeza;68609;15/02/2018;14/02/2018 21:14:27;;0;20933;3977;;;24910;;;;;0;;;;0;;;;
109;33;Del Giro;96606310-6;BREDENMASTER S.A.;1348270;15/02/2018;15/02/2018 01:48:33;;0;65758;12494;;;78252;;;;;0;;;;0;;;;
110;33;Del Giro;94528000-K;Evercrisp;15855300;15/02/2018;15/02/2018 03:32:02;;0;43390;8244;;;51634;;;;;0;;;;0;;;;
111;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81518165;15/02/2018;15/02/2018 04:52:49;;0;64070;12173;;;81571;;;;;0;;;;0;271;3549;18;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81518165;15/02/2018;;;;;;;;;;;;;;;;;;27;1779;10;
112;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81518166;15/02/2018;15/02/2018 04:52:49;;0;35042;6658;;;46345;;;;;0;;;;0;271;4645;18;
113;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81518167;15/02/2018;15/02/2018 04:52:49;;0;10720;2037;;;12757;;;;;0;;;;0;;;;
114;33;Del Giro;76770496-8;PUNTO LATINO SPA;289;15/02/2018;15/02/2018 12:17:33;;0;81883;15558;;;97441;;;;;0;;;;0;;;;
115;33;Del Giro;52003754-3;FELIX E.BAEZA C.COM.ARC-DOS COMERC. EIRL;1556419;16/02/2018;15/02/2018 18:19:47;;0;29832;5668;;;35500;;;;;0;;;;0;;;;
116;33;Del Giro;76070419-9;COMERCIAL DICATO LTDA.;131143;16/02/2018;15/02/2018 18:42:31;;0;13190;2506;;;15696;;;;;0;;;;0;;;;
117;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53896469;16/02/2018;15/02/2018 23:55:27;;0;35961;6833;;;47915;;;;;0;;;;0;27;638;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53896469;16/02/2018;;;;;;;;;;;;;;;;;;271;4483;18;
118;33;Del Giro;84348700-9;ABASTECEDORA DEL COMERCIO LTDA.;3966359;16/02/2018;16/02/2018 03:25:33;;0;26986;5127;;;32113;;;;;0;;;;0;;;;
119;33;Del Giro;76165284-2;TRANSPORTE - DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS DV LTDA.;145265;16/02/2018;16/02/2018 08:07:29;;0;10270;1951;;;13248;;;;;0;;;;0;271;1027;10;
120;33;Del Giro;76784574-K;COTECA SPA;20;16/02/2018;16/02/2018 11:43:18;;0;53452;10156;;;63608;;;;;0;;;;0;;;;
121;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5137;16/02/2018;16/02/2018 12:02:01;;0;29610;5626;;;35236;;;;;0;;;;0;;;;
122;33;Del Giro;82623500-4;Ideal S.A.;28130756;16/02/2018;16/02/2018 16:17:59;;0;20567;3908;;;24475;;;;;0;;;;0;;;;
123;33;Del Giro;77704340-4;ALIMENTOS DAILY FRESH S.A;784229;17/02/2018;16/02/2018 19:27:39;;0;22807;4333;;;27140;;;;;0;;;;0;;;;
124;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14783287;16/02/2018;16/02/2018 22:26:34;;0;97620;18548;;;116168;;;;;0;;;;0;;;;
125;33;Del Giro;91004000-6;PRODUCTOS FERNANDEZ S.A.;14782148;16/02/2018;16/02/2018 22:24:22;;0;15930;3027;;;18957;;;;;0;;;;0;;;;
126;33;Del Giro;96606310-6;BREDENMASTER S.A.;1349872;17/02/2018;17/02/2018 04:36:32;;0;65939;12529;;;78468;;;;;0;;;;0;;;;
127;33;Del Giro;76631913-0;MACPRINT IMPRESION DIGITAL JORGE BARRA E.I.R.L;4253;17/02/2018;17/02/2018 10:25:06;;0;29000;5510;;;34510;;;;;0;;;;0;;;;
128;33;Del Giro;96792430-K;SODIMAC S.A.;88925296;17/02/2018;17/02/2018 16:26:26;;0;6882;1308;;;8190;;;;;0;;;;0;;;;
129;33;Del Giro;96792430-K;SODIMAC S.A.;88875450;17/02/2018;17/02/2018 19:12:10;;0;47369;9000;;;56369;;;;;0;;;;0;;;;
130;33;Del Giro;96606310-6;BREDENMASTER S.A.;1350280;19/02/2018;19/02/2018 04:42:21;;0;240818;45756;;;286574;;;;;0;;;;0;;;;
131;33;Del Giro;76366995-5;DISTRIBUIDORA ENTRE CUATRO LIMITADA;5177;19/02/2018;19/02/2018 11:30:14;;0;54792;10410;;;65202;;;;;0;;;;0;;;;
132;33;Del Giro;76595897-0;SERVI ESTRATEGICOS LIMITADA;2139;19/02/2018;19/02/2018 12:11:16;;0;77756;14774;;;92530;;;;;0;;;;0;;;;
133;33;Del Giro;76468757-4;COMERCIAL LORENZO INOSTROZA Y COMPANIA LIMITADA;5372;18/02/2018;19/02/2018 14:38:18;;0;15046;2859;;;17905;;;;;0;;;;0;;;;
134;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53940419;20/02/2018;19/02/2018 23:42:56;;0;43406;8247;;;55818;;;;;0;;;;0;271;2585;18;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53940419;20/02/2018;;;;;;;;;;;;;;;;;;27;1580;10;
135;33;Del Giro;82623500-4;Ideal S.A.;28130787;20/02/2018;20/02/2018 18:13:00;;0;34863;6624;;;41487;;;;;0;;;;0;;;;
136;33;Del Giro;76900940-K;Monteverde Vidal y Cia Ltda;169730;21/02/2018;21/02/2018 12:02:21;;0;38459;7307;;;45766;;;;;0;;;;0;;;;
137;33;Del Giro;93178000-K;IMPORTADORA CAFE DO BRASIL S.A.;7795438;21/02/2018;21/02/2018 12:40:21;;0;8500;1615;;;10115;;;;;0;;;;0;;;;
138;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81770613;22/02/2018;21/02/2018 22:52:30;;0;50451;9586;;;63938;;;;;0;;;;0;27;1061;10;
;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81770613;22/02/2018;;;;;;;;;;;;;;;;;;271;2840;18;
139;33;Del Giro;99554560-8;COMERCIAL CCU S.A.;81770614;22/02/2018;21/02/2018 22:52:30;;0;37271;7081;;;45405;;;;;0;;;;0;27;1053;10;
140;33;Del Giro;96557910-9;Alimentos y Frutos S.A.;3566095;22/02/2018;22/02/2018 01:40:09;;0;14677;2789;;;17466;;;;;0;;;;0;;;;
141;33;Del Giro;94528000-K;Evercrisp;15861996;22/02/2018;22/02/2018 04:15:03;;0;54273;10312;;;64585;;;;;0;;;;0;;;;
142;33;Del Giro;76288567-0;COMERCIAL CASERITA LIMITADA;2429425;22/02/2018;22/02/2018 06:51:23;;0;20891;3969;;;24860;;;;;0;;;;0;;;;
143;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53981472;23/02/2018;22/02/2018 23:46:32;;0;76421;14520;;;97573;;;;;0;;;;0;27;2203;10;
;33;Del Giro;91144000-8;EMBOTELLADORA ANDINA S.A.;53981472;23/02/2018;;;;;;;;;;;;;;;;;;271;4429;18;
